,x
8139,nosig
8140,nosig
8141,nosig
8142,nosig
8143,nosig
8144,nosig
8145,nosig
8146,nosig
8147,nosig
8148,nosig
8149,nosig
8150,nosig
8151,nosig
8152,nosig
8153,nosig
8154,nosig
8155,nosig
8156,nosig
8157,nosig
8158,nosig
8159,nosig
8160,nosig
8161,nosig
8162,nosig
8163,nosig
8164,nosig
8165,nosig
8166,nosig
8167,nosig
8168,nosig
8169,nosig
8170,nosig
8171,nosig
8172,nosig
8173,nosig
8174,nosig
8175,nosig
8176,nosig
8177,nosig
8178,nosig
8179,nosig
8180,nosig
8181,nosig
8182,nosig
8183,nosig
8184,nosig
8185,nosig
8186,nosig
8187,nosig
8188,nosig
8189,nosig
8190,nosig
8191,nosig
8192,nosig
8193,nosig
8194,nosig
8195,nosig
8196,nosig
8197,nosig
8198,nosig
8199,nosig
8200,nosig
8201,nosig
8202,nosig
8203,nosig
8204,nosig
8205,nosig
8206,nosig
8207,nosig
8208,nosig
8209,nosig
8210,nosig
8211,nosig
8212,nosig
8213,nosig
8214,nosig
8215,nosig
8216,nosig
8217,nosig
8218,nosig
8219,nosig
8220,nosig
8221,nosig
8222,nosig
8223,nosig
8224,nosig
8225,nosig
8226,nosig
8227,nosig
8228,nosig
8229,nosig
8230,nosig
8231,nosig
8232,nosig
8233,nosig
8234,nosig
8235,nosig
8236,nosig
8237,nosig
8238,nosig
8239,nosig
8240,nosig
8241,nosig
8242,nosig
8243,nosig
8244,nosig
8245,nosig
8246,nosig
8247,nosig
8248,nosig
8249,nosig
8250,nosig
8251,nosig
8252,nosig
8253,nosig
8254,nosig
8255,nosig
8256,nosig
8257,nosig
8258,nosig
8259,nosig
8260,nosig
8261,nosig
8262,nosig
8263,nosig
8264,nosig
8265,nosig
8266,nosig
8267,nosig
8268,nosig
8269,nosig
8270,nosig
8271,nosig
8272,nosig
8273,nosig
8274,nosig
8275,nosig
8276,nosig
8277,nosig
8278,nosig
8279,nosig
8280,nosig
8281,nosig
8282,nosig
8283,nosig
8284,nosig
8285,nosig
8286,nosig
8287,nosig
8288,nosig
8289,nosig
8290,enriched
8291,nosig
8292,nosig
8293,nosig
8294,nosig
8295,nosig
8296,nosig
8297,nosig
8298,nosig
8299,nosig
8300,nosig
8301,nosig
8302,nosig
8303,nosig
8304,nosig
8305,nosig
8306,nosig
8307,nosig
8308,nosig
8309,nosig
8310,nosig
8311,nosig
8312,nosig
8313,nosig
8314,nosig
8315,nosig
8316,nosig
8317,nosig
8318,nosig
8319,nosig
8320,nosig
8321,nosig
8322,nosig
8323,nosig
8324,nosig
8325,nosig
8326,nosig
8327,nosig
8328,nosig
8329,nosig
8330,nosig
8331,nosig
8332,nosig
8333,nosig
8334,nosig
8335,nosig
8336,nosig
8337,nosig
8338,nosig
8339,nosig
8340,nosig
8341,nosig
8342,nosig
8343,nosig
8344,nosig
8345,nosig
8346,nosig
8347,nosig
8348,nosig
8349,nosig
8350,nosig
8351,nosig
8352,nosig
8353,nosig
8354,nosig
8355,nosig
8356,nosig
8357,nosig
8358,nosig
8359,nosig
8360,nosig
8361,nosig
8362,nosig
8363,nosig
8364,nosig
8365,nosig
8366,nosig
8367,nosig
8368,nosig
8369,nosig
8370,nosig
8371,nosig
8372,nosig
8373,nosig
8374,nosig
8375,nosig
8376,nosig
8377,nosig
8378,nosig
8379,nosig
8380,nosig
8381,nosig
8382,nosig
8383,nosig
8384,nosig
8385,nosig
8386,nosig
8387,nosig
8388,nosig
8389,nosig
8390,nosig
8391,nosig
8392,nosig
8393,nosig
8394,nosig
8395,nosig
8396,nosig
8397,nosig
8398,nosig
8399,nosig
8400,nosig
8401,nosig
8402,nosig
8403,nosig
8404,nosig
8405,nosig
8406,nosig
8407,nosig
8408,nosig
8409,nosig
8410,nosig
8411,nosig
8412,nosig
8413,nosig
8414,nosig
8415,nosig
8416,nosig
8417,nosig
8418,nosig
8419,nosig
8420,nosig
8421,nosig
8422,nosig
8423,nosig
8424,nosig
8425,nosig
8426,nosig
8427,nosig
8428,nosig
8429,nosig
8430,nosig
8431,nosig
8432,nosig
8433,nosig
8434,nosig
8435,nosig
8436,nosig
8437,nosig
8438,nosig
8439,nosig
8440,nosig
8441,nosig
8442,nosig
8443,nosig
8444,nosig
8445,nosig
8446,nosig
8447,nosig
8448,nosig
8449,nosig
8450,nosig
8451,nosig
8452,nosig
8453,nosig
8454,nosig
8455,nosig
8456,nosig
8457,nosig
8458,nosig
8459,nosig
8460,nosig
8461,nosig
8462,nosig
8463,nosig
8464,nosig
8465,nosig
8466,nosig
8467,nosig
8468,nosig
8469,nosig
8470,nosig
8471,nosig
8472,nosig
8473,nosig
8474,nosig
8475,nosig
8476,nosig
8477,nosig
8478,nosig
8479,nosig
8480,nosig
8481,nosig
8482,nosig
8483,nosig
8484,nosig
8485,nosig
8486,nosig
8487,nosig
8488,nosig
8489,nosig
8490,nosig
8491,nosig
8492,nosig
8493,nosig
8494,nosig
8495,nosig
8496,nosig
8497,nosig
8498,nosig
8499,nosig
8500,nosig
8501,nosig
8502,nosig
8503,nosig
8504,nosig
8505,nosig
8506,nosig
8507,nosig
8508,nosig
8509,nosig
8510,nosig
8511,nosig
8512,nosig
8513,nosig
8514,nosig
8515,nosig
8516,nosig
8517,nosig
8518,nosig
8519,nosig
8520,nosig
8521,nosig
8522,nosig
8523,nosig
8524,nosig
8525,nosig
8526,nosig
8527,nosig
8528,nosig
8529,nosig
8530,nosig
8531,nosig
8532,nosig
8533,nosig
8534,nosig
8535,nosig
8536,nosig
8537,nosig
8538,nosig
8539,nosig
8540,nosig
8541,nosig
8542,nosig
8543,nosig
8544,nosig
8545,nosig
8546,nosig
8547,nosig
8548,nosig
8549,nosig
8550,nosig
8551,nosig
8552,nosig
8553,nosig
8554,nosig
8555,nosig
8556,nosig
8557,nosig
8558,nosig
8559,nosig
8560,nosig
8561,nosig
8562,nosig
8563,nosig
8564,nosig
8565,nosig
8566,nosig
8567,nosig
8568,nosig
8569,nosig
8570,nosig
8571,nosig
8572,nosig
8573,nosig
8574,nosig
8575,nosig
8576,nosig
8577,nosig
8578,nosig
8579,nosig
8580,nosig
8581,nosig
8582,nosig
8583,nosig
