,Sample,Abundance,aa,Group
2159,OE2,0.00150656863926721,others,OE
2160,OE2,0.00150656863926721,others,OE
2161,OE2,0.00150656863926721,others,OE
2162,OE2,0.00150656863926721,others,OE
2163,OE5,0.0015008254539997,others,OE
2164,OE5,0.0015008254539997,others,OE
2165,OE5,0.0015008254539997,others,OE
2166,OE5,0.0015008254539997,others,OE
2167,OE5,0.0015008254539997,others,OE
2168,OE5,0.0015008254539997,others,OE
2169,OE5,0.0015008254539997,others,OE
2170,OE5,0.0015008254539997,others,OE
2171,OE5,0.0015008254539997,others,OE
2172,OE5,0.0015008254539997,others,OE
2173,OE5,0.0015008254539997,others,OE
2174,OE3,0.00144375144375144,others,OE
2175,OE3,0.00144375144375144,others,OE
2176,OE3,0.00144375144375144,others,OE
2177,OE3,0.00144375144375144,others,OE
2178,OE3,0.00144375144375144,others,OE
2179,OE3,0.00144375144375144,others,OE
2180,OE3,0.00144375144375144,others,OE
2181,OE3,0.00144375144375144,others,OE
2182,OE6,0.00104007405327259,others,OE
2183,OE6,0.00104007405327259,others,OE
2184,OE6,0.00104007405327259,others,OE
2185,OE6,0.00104007405327259,others,OE
2186,OE6,0.00104007405327259,others,OE
2187,OE6,0.00104007405327259,others,OE
2188,OE6,0.00104007405327259,others,OE
2189,OE6,0.00104007405327259,others,OE
2190,OE1,0.00102763305278951,others,OE
2191,OE1,0.00102763305278951,others,OE
2192,OE1,0.00102763305278951,others,OE
2193,OE1,0.00102763305278951,others,OE
2194,OE1,0.00102763305278951,others,OE
2195,OE1,0.00102763305278951,others,OE
2196,OE1,0.00102763305278951,others,OE
2197,OE1,0.00102763305278951,others,OE
2198,OE1,0.00102763305278951,others,OE
2199,OE1,0.00102763305278951,others,OE
2200,OE1,0.00102763305278951,others,OE
2201,OE1,0.00102763305278951,others,OE
2202,OE4,0.00101187946491814,others,OE
2203,OE4,0.00101187946491814,others,OE
2204,OE4,0.00101187946491814,others,OE
2205,OE4,0.00101187946491814,others,OE
2206,OE4,0.00101187946491814,others,OE
2207,OE4,0.00101187946491814,others,OE
2208,OE4,0.00101187946491814,others,OE
2209,OE4,0.00101187946491814,others,OE
2210,OE4,0.00101187946491814,others,OE
2211,OE4,0.00101187946491814,others,OE
2212,OE2,0.0010043790928448,others,OE
2213,OE2,0.0010043790928448,others,OE
2214,OE2,0.0010043790928448,others,OE
2215,OE2,0.0010043790928448,others,OE
2216,OE2,0.0010043790928448,others,OE
2217,OE2,0.0010043790928448,others,OE
2218,OE2,0.0010043790928448,others,OE
2219,OE2,0.0010043790928448,others,OE
2220,OE2,0.0010043790928448,others,OE
2221,OE2,0.0010043790928448,others,OE
2222,OE2,0.0010043790928448,others,OE
2223,OE5,0.00100055030266647,others,OE
2224,OE5,0.00100055030266647,others,OE
2225,OE5,0.00100055030266647,others,OE
2226,OE5,0.00100055030266647,others,OE
2227,OE5,0.00100055030266647,others,OE
2228,OE5,0.00100055030266647,others,OE
2229,OE5,0.00100055030266647,others,OE
2230,OE5,0.00100055030266647,others,OE
2231,OE5,0.00100055030266647,others,OE
2232,OE5,0.00100055030266647,others,OE
2233,OE5,0.00100055030266647,others,OE
2234,OE5,0.00100055030266647,others,OE
2235,OE3,0.000962500962500962,others,OE
2236,OE3,0.000962500962500962,others,OE
2237,OE3,0.000962500962500962,others,OE
2238,OE3,0.000962500962500962,others,OE
2239,OE3,0.000962500962500962,others,OE
2240,OE3,0.000962500962500962,others,OE
2241,OE3,0.000962500962500962,others,OE
2242,OE3,0.000962500962500962,others,OE
2243,OE3,0.000962500962500962,others,OE
2244,OE6,0.000520037026636297,others,OE
2245,OE6,0.000520037026636297,others,OE
2246,OE6,0.000520037026636297,others,OE
2247,OE6,0.000520037026636297,others,OE
2248,OE6,0.000520037026636297,others,OE
2249,OE6,0.000520037026636297,others,OE
2250,OE6,0.000520037026636297,others,OE
2251,OE1,0.000513816526394755,others,OE
2252,OE1,0.000513816526394755,others,OE
2253,OE1,0.000513816526394755,others,OE
2254,OE1,0.000513816526394755,others,OE
2255,OE1,0.000513816526394755,others,OE
2256,OE1,0.000513816526394755,others,OE
2257,OE1,0.000513816526394755,others,OE
2258,OE1,0.000513816526394755,others,OE
2259,OE1,0.000513816526394755,others,OE
2260,OE1,0.000513816526394755,others,OE
2261,OE1,0.000513816526394755,others,OE
2262,OE1,0.000513816526394755,others,OE
2263,OE4,0.000505939732459069,others,OE
2264,OE4,0.000505939732459069,others,OE
2265,OE4,0.000505939732459069,others,OE
2266,OE4,0.000505939732459069,others,OE
2267,OE4,0.000505939732459069,others,OE
2268,OE4,0.000505939732459069,others,OE
2269,OE4,0.000505939732459069,others,OE
2270,OE4,0.000505939732459069,others,OE
2271,OE2,0.000502189546422402,others,OE
2272,OE2,0.000502189546422402,others,OE
2273,OE2,0.000502189546422402,others,OE
2274,OE2,0.000502189546422402,others,OE
2275,OE2,0.000502189546422402,others,OE
2276,OE2,0.000502189546422402,others,OE
2277,OE2,0.000502189546422402,others,OE
2278,OE2,0.000502189546422402,others,OE
2279,OE2,0.000502189546422402,others,OE
2280,OE5,0.000500275151333233,others,OE
2281,OE5,0.000500275151333233,others,OE
2282,OE5,0.000500275151333233,others,OE
2283,OE5,0.000500275151333233,others,OE
2284,OE5,0.000500275151333233,others,OE
2285,OE5,0.000500275151333233,others,OE
2286,OE5,0.000500275151333233,others,OE
2287,OE5,0.000500275151333233,others,OE
2288,OE5,0.000500275151333233,others,OE
2289,OE5,0.000500275151333233,others,OE
2290,OE3,0.000481250481250481,others,OE
2291,OE3,0.000481250481250481,others,OE
2292,OE3,0.000481250481250481,others,OE
2293,OE3,0.000481250481250481,others,OE
2294,OE3,0.000481250481250481,others,OE
2295,OE3,0.000481250481250481,others,OE
2296,OE3,0.000481250481250481,others,OE
2297,OE4,0,others,OE
2298,OE1,0,others,OE
2299,OE5,0,others,OE
2300,OE6,0,others,OE
2301,OE4,0,others,OE
2302,OE5,0,others,OE
2303,OE4,0,others,OE
2304,OE2,0,others,OE
2305,OE3,0,others,OE
2306,OE4,0,others,OE
2307,OE4,0,others,OE
2308,OE3,0,others,OE
2309,OE2,0,others,OE
2310,OE4,0,others,OE
2311,OE5,0,others,OE
2312,OE2,0,others,OE
2313,OE2,0,others,OE
2314,OE4,0,others,OE
2315,OE1,0,others,OE
2316,OE4,0,others,OE
2317,OE3,0,others,OE
2318,OE6,0,others,OE
2319,OE6,0,others,OE
2320,OE3,0,others,OE
2321,OE3,0,others,OE
2322,OE6,0,others,OE
2323,OE4,0,others,OE
2324,OE5,0,others,OE
2325,OE3,0,others,OE
2326,OE5,0,others,OE
2327,OE5,0,others,OE
2328,OE6,0,others,OE
2329,OE1,0,others,OE
2330,OE4,0,others,OE
2331,OE6,0,others,OE
2332,OE3,0,others,OE
2333,OE2,0,others,OE
2334,OE4,0,others,OE
2335,OE4,0,others,OE
2336,OE3,0,others,OE
2337,OE6,0,others,OE
2338,OE5,0,others,OE
2339,OE2,0,others,OE
2340,OE1,0,others,OE
2341,OE3,0,others,OE
2342,OE5,0,others,OE
2343,OE4,0,others,OE
2344,OE3,0,others,OE
2345,OE4,0,others,OE
2346,OE5,0,others,OE
2347,OE6,0,others,OE
2348,OE2,0,others,OE
2349,OE4,0,others,OE
2350,OE4,0,others,OE
2351,OE2,0,others,OE
2352,OE3,0,others,OE
2353,WT3,6.96779956069596,Unassigned,WT
2354,WT6,6.70726242965193,Unassigned,WT
2355,WT1,6.51933652414949,Unassigned,WT
2356,WT4,6.40924932733806,Unassigned,WT
2357,WT2,6.39669679839529,Unassigned,WT
2358,WT5,5.81581474762565,Unassigned,WT
2359,WT2,1.4084629345004,Rhizobacter,WT
2360,WT5,1.03021733717497,Rhizobacter,WT
2361,WT4,1.00492984452029,Streptomyces,WT
2362,WT1,0.964375161546209,Rhizobacter,WT
2363,WT4,0.802228361955324,Rhizobacter,WT
2364,WT5,0.768772454024828,others,WT
2365,WT6,0.757249883500018,Rhizobacter,WT
2366,WT2,0.739833797900331,Pelomonas,WT
2367,WT3,0.713641210729226,Rhizobacter,WT
2368,WT5,0.708746843097499,Streptomyces,WT
2369,WT6,0.706617198981969,Flavobacterium,WT
2370,WT5,0.706079038167396,Pelomonas,WT
2371,WT1,0.676488676167812,Lentzea,WT
2372,WT2,0.654735544151232,Flavobacterium,WT
2373,WT1,0.653760795743202,Streptomyces,WT
2374,WT3,0.626600679918701,Steroidobacter,WT
2375,WT1,0.604739877180317,Pelomonas,WT
2376,WT1,0.59939214060982,Flavobacterium,WT
2377,WT6,0.598630677133742,Steroidobacter,WT
2378,WT3,0.590599622672463,Lentzea,WT
2379,WT2,0.567466416582003,Streptomyces,WT
2380,WT6,0.562336451948238,Pelomonas,WT
2381,WT4,0.558444841721292,Lentzea,WT
2382,WT4,0.54761001859978,Steroidobacter,WT
2383,WT5,0.539341230035926,Flavobacterium,WT
2384,WT2,0.537942532628234,others,WT
2385,WT4,0.531809234880907,Pelomonas,WT
2386,WT6,0.528282611033445,Streptomyces,WT
2387,WT3,0.512673283569847,Streptomyces,WT
2388,WT2,0.486275735709138,Lentzea,WT
2389,WT2,0.485407386181086,Steroidobacter,WT
2390,WT5,0.478426350798563,Actinoplanes,WT
2391,WT5,0.47086757016327,Steroidobacter,WT
2392,WT6,0.468240312578413,others,WT
2393,WT5,0.450859033187493,Lentzea,WT
2394,WT1,0.418906031355562,others,WT
2395,WT6,0.417159551206223,Lentzea,WT
2396,WT1,0.416677807784522,Actinoplanes,WT
2397,WT3,0.411050046026668,Flavobacterium,WT
2398,WT3,0.402847273489551,Pelomonas,WT
2399,WT1,0.393949927359912,Steroidobacter,WT
2400,WT1,0.350276745367523,others,WT
2401,WT6,0.347259561960067,Actinoplanes,WT
2402,WT6,0.330232641502671,Bradyrhizobium,WT
2403,WT3,0.32628806314312,Nocardioides,WT
2404,WT3,0.324920934386934,Actinoplanes,WT
2405,WT3,0.322186676874561,Bradyrhizobium,WT
2406,WT4,0.320981634974809,Bradyrhizobium,WT
2407,WT4,0.315564223414053,Nocardioides,WT
2408,WT4,0.305180851255937,Actinoplanes,WT
2409,WT2,0.303922334818211,others,WT
2410,WT5,0.294347810621421,others,WT
2411,WT4,0.292088773317442,others,WT
2412,WT5,0.283676590901007,Bradyrhizobium,WT
2413,WT5,0.278785615195817,Nocardioides,WT
2414,WT1,0.274517143952156,Bradyrhizobium,WT
2415,WT6,0.271982650464208,Nocardioides,WT
2416,WT2,0.260070683651583,Bradyrhizobium,WT
2417,WT1,0.253126197670169,others,WT
2418,WT4,0.248298029867996,others,WT
2419,WT1,0.242876369243384,Nocardioides,WT
2420,WT3,0.240158951503386,others,WT
2421,WT2,0.232283498753918,others,WT
2422,WT2,0.229244275405736,Actinoplanes,WT
2423,WT4,0.225725481698178,Flavobacterium,WT
2424,WT4,0.225274030734782,others,WT
2425,WT2,0.224034178237424,Nocardioides,WT
2426,WT1,0.213909462819861,others,WT
2427,WT4,0.20811889412572,others,WT
2428,WT4,0.207667443162324,others,WT
2429,WT5,0.206754882083022,others,WT
2430,WT4,0.205861639308738,others,WT
2431,WT5,0.202753174687867,others,WT
2432,WT5,0.199640735602746,others,WT
2433,WT6,0.197601892676632,others,WT
2434,WT4,0.196832620040811,others,WT
2435,WT2,0.195378643811707,others,WT
2436,WT6,0.193121124135212,others,WT
2437,WT6,0.188640355593791,others,WT
2438,WT2,0.186695148531187,others,WT
2439,WT2,0.181919226126901,others,WT
2440,WT1,0.181377398682674,others,WT
2441,WT5,0.180076832781987,others,WT
2442,WT3,0.178638157475004,others,WT
2443,WT1,0.174247083255346,others,WT
2444,WT5,0.173851954611745,others,WT
2445,WT5,0.172962686301711,others,WT
2446,WT5,0.166293173976452,others,WT
2447,WT2,0.163683886037808,others,WT
2448,WT5,0.16184683242628,others,WT
2449,WT6,0.158619206366276,others,WT
2450,WT2,0.157171264577418,others,WT
2451,WT3,0.156764097376024,others,WT
2452,WT3,0.154029839863652,others,WT
2453,WT3,0.153118420692861,others,WT
2454,WT1,0.148399689831279,others,WT
2455,WT6,0.145176900742015,others,WT
2456,WT4,0.14491575925023,others,WT
2457,WT4,0.144464308286834,others,WT
2458,WT5,0.140504392985452,others,WT
2459,WT6,0.140248055346453,others,WT
2460,WT3,0.139902842716394,others,WT
2461,WT6,0.139351901638169,others,WT
2462,WT5,0.138725856365383,others,WT
2463,WT5,0.137836588055348,others,WT
2464,WT2,0.137633400196247,others,WT
2465,WT3,0.137168585204021,others,WT
2466,WT6,0.136663440513317,others,WT
2467,WT2,0.135462526376117,others,WT
2468,WT4,0.135435289018907,others,WT
2469,WT4,0.133178034201925,others,WT
2470,WT4,0.133178034201925,others,WT
2471,WT4,0.13137223034834,others,WT
2472,WT1,0.131019545977165,others,WT
2473,WT3,0.126687264739927,others,WT
2474,WT6,0.123669211743198,others,WT
2475,WT2,0.122437283455336,others,WT
2476,WT3,0.1193959113736,others,WT
2477,WT5,0.119161953544623,others,WT
2478,WT5,0.11649414861452,others,WT
2479,WT1,0.1163132704083,others,WT
2480,WT5,0.114270977839434,others,WT
2481,WT2,0.112885438646764,others,WT
2482,WT6,0.111123059827222,others,WT
2483,WT2,0.110280390062608,others,WT
2484,WT2,0.109846215298582,others,WT
2485,WT3,0.109370300494901,others,WT
2486,WT6,0.108434598702369,others,WT
2487,WT5,0.107601465514175,others,WT
2488,WT3,0.107091752567924,others,WT
2489,WT3,0.106636042982528,others,WT
2490,WT2,0.10463611813027,others,WT
2491,WT1,0.102943928982058,others,WT
2492,WT4,0.102930819654369,others,WT
2493,WT2,0.100728545254036,others,WT
2494,WT5,0.0995980507238644,others,WT
2495,WT3,0.0993446896162014,others,WT
2496,WT6,0.0981288310571029,others,WT
2497,WT6,0.0981288310571029,others,WT
2498,WT1,0.0971505476973538,others,WT
2499,WT3,0.0970661416892243,others,WT
2500,WT3,0.0970661416892243,others,WT
2501,WT3,0.0970661416892243,others,WT
2502,WT3,0.095699012933038,others,WT
2503,WT1,0.0953679688405216,others,WT
2504,WT3,0.0943318841768518,others,WT
2505,WT1,0.0940310346978975,others,WT
2506,WT2,0.0937817490296194,others,WT
2507,WT6,0.0936480625156827,others,WT
2508,WT6,0.0931999856615407,others,WT
2509,WT4,0.0929988984596493,others,WT
2510,WT1,0.0926941005552733,others,WT
2511,WT1,0.0922484558410653,others,WT
2512,WT3,0.0906862074936884,others,WT
2513,WT3,0.0906862074936884,others,WT
2514,WT4,0.0893872907524785,others,WT
2515,WT3,0.0874962403959205,others,WT
2516,WT1,0.0864550745563607,others,WT
2517,WT3,0.0856734020543388,others,WT
2518,WT5,0.0849251236082951,others,WT
2519,WT5,0.0844804894532778,others,WT
2520,WT3,0.08157201578578,others,WT
2521,WT6,0.0811019105997061,others,WT
2522,WT6,0.080205756891422,others,WT
2523,WT4,0.0794553695577586,others,WT
2524,WT4,0.0790039185943623,others,WT
2525,WT2,0.0785856322887088,others,WT
2526,WT4,0.0776495657041732,others,WT
2527,WT5,0.0769217088179846,others,WT
2528,WT5,0.0764770746629673,others,WT
2529,WT4,0.0762952128139841,others,WT
2530,WT3,0.0756477911756396,others,WT
2531,WT1,0.0748683119869515,others,WT
2532,WT6,0.0748288346417178,others,WT
2533,WT4,0.0744894089603987,others,WT
2534,WT4,0.0731350560702097,others,WT
2535,WT6,0.0721403735168656,others,WT
2536,WT4,0.0717807031800206,others,WT
2537,WT1,0.0717487989874952,others,WT
2538,WT1,0.0717487989874952,others,WT
2539,WT4,0.0713292522166242,others,WT
2540,WT6,0.0712442198085816,others,WT
2541,WT6,0.0712442198085816,others,WT
2542,WT4,0.0708778012532279,others,WT
2543,WT1,0.0704118648448711,others,WT
2544,WT6,0.0698999892461555,others,WT
2545,WT2,0.0694679622441625,others,WT
2546,WT6,0.0685557586837294,others,WT
2547,WT6,0.0685557586837294,others,WT
2548,WT2,0.0677312631880585,others,WT
2549,WT4,0.0677176445094534,others,WT
2550,WT5,0.0675843915626223,others,WT
2551,WT5,0.0649165866325188,others,WT
2552,WT5,0.0644719524775015,others,WT
2553,WT3,0.0642550515407541,others,WT
2554,WT6,0.0636269132881672,others,WT
2555,WT1,0.0628359047033343,others,WT
2556,WT2,0.0620869912557203,others,WT
2557,WT4,0.0613973310219044,others,WT
2558,WT2,0.0612186417276682,others,WT
2559,WT2,0.0612186417276682,others,WT
2560,WT3,0.0610650844429862,others,WT
2561,WT6,0.0609384521633151,others,WT
2562,WT6,0.0609384521633151,others,WT
2563,WT2,0.0607844669636422,others,WT
2564,WT3,0.0601536652721953,others,WT
2565,WT6,0.060042298455031,others,WT
2566,WT1,0.05927074698967,others,WT
2567,WT1,0.05927074698967,others,WT
2568,WT1,0.0588251022754619,others,WT
2569,WT6,0.0586980678926049,others,WT
2570,WT6,0.0578019141843209,others,WT
2571,WT4,0.0577857233147336,others,WT
2572,WT3,0.0569636981744274,others,WT
2573,WT4,0.0559799194611481,others,WT
2574,WT5,0.0555792693771565,others,WT
2575,WT2,0.05557436979533,others,WT
2576,WT3,0.0551408598328457,others,WT
2577,WT2,0.055140195031304,others,WT
2578,WT2,0.055140195031304,others,WT
2579,WT6,0.0551134530594688,others,WT
2580,WT1,0.0548142998475895,others,WT
2581,WT1,0.0539230104191734,others,WT
2582,WT1,0.0525860762765493,others,WT
2583,WT5,0.0520221961370185,others,WT
2584,WT1,0.0516947868481332,others,WT
2585,WT3,0.0514951831496824,others,WT
2586,WT1,0.0508034974197171,others,WT
2587,WT2,0.0507984473910438,others,WT
2588,WT5,0.0506882936719667,others,WT
2589,WT4,0.0505625079003919,others,WT
2590,WT1,0.049912207991301,others,WT
2591,WT5,0.049354391206915,others,WT
2592,WT6,0.0488403771014804,others,WT
2593,WT3,0.0487609256373099,others,WT
2594,WT3,0.0483052160519144,others,WT
2595,WT3,0.0483052160519144,others,WT
2596,WT5,0.0480204887418632,others,WT
2597,WT1,0.0476839844202608,others,WT
2598,WT5,0.0475758545868459,others,WT
2599,WT3,0.0473937968811236,others,WT
2600,WT6,0.0461519159766283,others,WT
2601,WT6,0.0461519159766283,others,WT
2602,WT6,0.0457038391224863,others,WT
2603,WT1,0.0454557608492206,others,WT
2604,WT1,0.0454557608492206,others,WT
2605,WT2,0.0442858259306536,others,WT
2606,WT3,0.0442038297833557,others,WT
2607,WT3,0.0442038297833557,others,WT
2608,WT1,0.0441188267065964,others,WT
2609,WT2,0.0438516511666276,others,WT
2610,WT1,0.0436731819923884,others,WT
2611,WT2,0.0434174764026016,others,WT
2612,WT5,0.0426848788816562,others,WT
2613,WT4,0.0424363905592575,others,WT
2614,WT4,0.0424363905592575,others,WT
2615,WT5,0.0422402447266389,others,WT
2616,WT6,0.0421192242893501,others,WT
2617,WT5,0.0417956105716217,others,WT
2618,WT4,0.0415334886324647,others,WT
2619,WT6,0.0412230705810661,others,WT
2620,WT4,0.0410820376690684,others,WT
2621,WT1,0.0409993137071401,others,WT
2622,WT5,0.0409063422615872,others,WT
2623,WT3,0.0405581531001923,others,WT
2624,WT6,0.040326916872782,others,WT
2625,WT6,0.040326916872782,others,WT
2626,WT3,0.0401024435147969,others,WT
2627,WT3,0.0401024435147969,others,WT
2628,WT2,0.0399440782903934,others,WT
2629,WT1,0.0392167348503079,others,WT
2630,WT3,0.0382796051732152,others,WT
2631,WT5,0.0382385373314837,others,WT
2632,WT3,0.0378238955878198,others,WT
2633,WT4,0.0374704299618975,others,WT
2634,WT1,0.0374341559934758,others,WT
2635,WT1,0.0374341559934758,others,WT
2636,WT1,0.0369885112792677,others,WT
2637,WT2,0.0369048549422113,others,WT
2638,WT2,0.0364706801781853,others,WT
2639,WT3,0.0364567668316335,others,WT
2640,WT3,0.0364567668316335,others,WT
2641,WT5,0.0360153665563974,others,WT
2642,WT3,0.0360010572462381,others,WT
2643,WT4,0.0356646261083121,others,WT
2644,WT4,0.0356646261083121,others,WT
2645,WT1,0.0356515771366436,others,WT
2646,WT1,0.0356515771366436,others,WT
2647,WT5,0.0355707324013801,others,WT
2648,WT4,0.0352131751449158,others,WT
2649,WT2,0.0351681558861073,others,WT
2650,WT1,0.0347602877082275,others,WT
2651,WT5,0.0346814640913456,others,WT
2652,WT5,0.0346814640913456,others,WT
2653,WT3,0.0346339284900519,others,WT
2654,WT2,0.0342998063580552,others,WT
2655,WT2,0.0338656315940292,others,WT
2656,WT4,0.0338588222547267,others,WT
2657,WT5,0.0337921957813111,others,WT
2658,WT2,0.0334314568300032,others,WT
2659,WT6,0.0331576872065097,others,WT
2660,WT4,0.032955920327934,others,WT
2661,WT5,0.0329029274712766,others,WT
2662,WT5,0.0329029274712766,others,WT
2663,WT1,0.0320864194229792,others,WT
2664,WT5,0.0320136591612421,others,WT
2665,WT6,0.0318134566440836,others,WT
2666,WT5,0.0311243908512076,others,WT
2667,WT3,0.0309882518068885,others,WT
2668,WT6,0.0309173029357996,others,WT
2669,WT6,0.0309173029357996,others,WT
2670,WT6,0.0309173029357995,others,WT
2671,WT4,0.0306986655109522,others,WT
2672,WT5,0.0302351225411731,others,WT
2673,WT3,0.0296211230507022,others,WT
2674,WT3,0.0296211230507022,others,WT
2675,WT2,0.0295238839537691,others,WT
2676,WT1,0.029412551137731,others,WT
2677,WT4,0.0293443126207631,others,WT
2678,WT4,0.0293443126207631,others,WT
2679,WT2,0.0290897091897431,others,WT
2680,WT1,0.0289669064235229,others,WT
2681,WT1,0.0289669064235229,others,WT
2682,WT4,0.0288928616573668,others,WT
2683,WT6,0.0286769186650894,others,WT
2684,WT1,0.0285212617093149,others,WT
2685,WT4,0.0284414106939704,others,WT
2686,WT3,0.028253994294516,others,WT
2687,WT6,0.0282288418109474,others,WT
2688,WT5,0.0280119517660869,others,WT
2689,WT3,0.0277982847091206,others,WT
2690,WT4,0.0275385087671777,others,WT
2691,WT4,0.0275385087671777,others,WT
2692,WT2,0.027353010133639,others,WT
2693,WT3,0.0273425751237251,others,WT
2694,WT3,0.0268868655383297,others,WT
2695,WT2,0.026484660605587,others,WT
2696,WT6,0.0264365343943793,others,WT
2697,WT6,0.0264365343943793,others,WT
2698,WT3,0.0264311559529343,others,WT
2699,WT1,0.0262930381382746,others,WT
2700,WT1,0.0262930381382746,others,WT
2701,WT3,0.0259754463675389,others,WT
2702,WT1,0.0258473934240666,others,WT
2703,WT4,0.0257327049135923,others,WT
2704,WT2,0.0256163110775349,others,WT
2705,WT2,0.0256163110775349,others,WT
2706,WT3,0.0255197367821435,others,WT
2707,WT2,0.0251821363135089,others,WT
2708,WT3,0.0250640271967481,others,WT
2709,WT3,0.0250640271967481,others,WT
2710,WT4,0.0248298029867996,others,WT
2711,WT2,0.0247479615494829,others,WT
2712,WT5,0.0244548785259488,others,WT
2713,WT5,0.0244548785259488,others,WT
2714,WT4,0.0243783520234032,others,WT
2715,WT4,0.0243783520234032,others,WT
2716,WT2,0.0243137867854569,others,WT
2717,WT6,0.0241961501236692,others,WT
2718,WT3,0.0241526080259572,others,WT
2719,WT1,0.0240648145672344,others,WT
2720,WT5,0.0240102443709316,others,WT
2721,WT5,0.0240102443709316,others,WT
2722,WT4,0.0239269010600069,others,WT
2723,WT2,0.0238796120214309,others,WT
2724,WT3,0.0236968984405618,others,WT
2725,WT2,0.0234454372574048,others,WT
2726,WT6,0.0232999964153852,others,WT
2727,WT3,0.0232411888551664,others,WT
2728,WT4,0.0230239991332142,others,WT
2729,WT6,0.0228519195612431,others,WT
2730,WT3,0.022785479269771,others,WT
2731,WT1,0.0227278804246103,others,WT
2732,WT1,0.0222822357104022,others,WT
2733,WT2,0.0221429129653268,others,WT
2734,WT1,0.0218365909961942,others,WT
2735,WT4,0.0216696462430251,others,WT
2736,WT6,0.0215076889988171,others,WT
2737,WT3,0.0214183505135847,others,WT
2738,WT3,0.0214183505135847,others,WT
2739,WT5,0.0213424394408281,others,WT
2740,WT2,0.0212745634372748,others,WT
2741,WT4,0.0212181952796287,others,WT
2742,WT6,0.0210596121446751,others,WT
2743,WT6,0.0210596121446751,others,WT
2744,WT3,0.0209626409281893,others,WT
2745,WT3,0.0209626409281893,others,WT
2746,WT1,0.0209453015677781,others,WT
2747,WT6,0.020611535290533,others,WT
2748,WT6,0.020611535290533,others,WT
2749,WT3,0.0205069313427939,others,WT
2750,WT3,0.0205069313427939,others,WT
2751,WT3,0.0205069313427939,others,WT
2752,WT1,0.0204996568535701,others,WT
2753,WT5,0.0204531711307936,others,WT
2754,WT2,0.0204062139092227,others,WT
2755,WT6,0.020163458436391,others,WT
2756,WT6,0.020163458436391,others,WT
2757,WT1,0.020054012139362,others,WT
2758,WT3,0.0200512217573984,others,WT
2759,WT2,0.0199720391451967,others,WT
2760,WT6,0.019715381582249,others,WT
2761,WT3,0.019595512172003,others,WT
2762,WT2,0.0195378643811707,others,WT
2763,WT4,0.0194123914260433,others,WT
2764,WT4,0.0194123914260433,others,WT
2765,WT6,0.019267304728107,others,WT
2766,WT6,0.019267304728107,others,WT
2767,WT1,0.0191627227109459,others,WT
2768,WT4,0.0189609404626469,others,WT
2769,WT4,0.0189609404626469,others,WT
2770,WT6,0.0188192278739649,others,WT
2771,WT6,0.0188192278739649,others,WT
2772,WT3,0.0186840930012122,others,WT
2773,WT3,0.0186840930012122,others,WT
2774,WT2,0.0186695148531187,others,WT
2775,WT4,0.0185094894992506,others,WT
2776,WT6,0.0183711510198229,others,WT
2777,WT1,0.0182714332825298,others,WT
2778,WT5,0.0182300003557073,others,WT
2779,WT3,0.0182283834158168,others,WT
2780,WT3,0.0182283834158168,others,WT
2781,WT3,0.0182283834158168,others,WT
2782,WT6,0.0179230741656809,others,WT
2783,WT1,0.0178257885683218,others,WT
2784,WT1,0.0178257885683218,others,WT
2785,WT2,0.0178011653250666,others,WT
2786,WT5,0.0177853662006901,others,WT
2787,WT5,0.0177853662006901,others,WT
2788,WT4,0.0176065875724579,others,WT
2789,WT4,0.0176065875724579,others,WT
2790,WT6,0.0174749973115389,others,WT
2791,WT6,0.0174749973115389,others,WT
2792,WT1,0.0173801438541137,others,WT
2793,WT1,0.0173801438541137,others,WT
2794,WT2,0.0173669905610406,others,WT
2795,WT5,0.0173407320456728,others,WT
2796,WT5,0.0173407320456728,others,WT
2797,WT4,0.0171551366090615,others,WT
2798,WT4,0.0171551366090615,others,WT
2799,WT4,0.0171551366090615,others,WT
2800,WT6,0.0170269204573969,others,WT
2801,WT6,0.0165788436032548,others,WT
2802,WT2,0.0164986410329886,others,WT
2803,WT2,0.0164986410329886,others,WT
2804,WT1,0.0164888544256977,others,WT
2805,WT1,0.0164888544256977,others,WT
2806,WT1,0.0164888544256977,others,WT
2807,WT1,0.0164888544256977,others,WT
2808,WT5,0.0164514637356383,others,WT
2809,WT3,0.0164055450742351,others,WT
2810,WT3,0.0164055450742351,others,WT
2811,WT6,0.0161307667491128,others,WT
2812,WT2,0.0160644662689626,others,WT
2813,WT2,0.0160644662689626,others,WT
2814,WT1,0.0160432097114896,others,WT
2815,WT1,0.0160432097114896,others,WT
2816,WT5,0.0160068295806211,others,WT
2817,WT4,0.0158007837188725,others,WT
2818,WT4,0.0158007837188725,others,WT
2819,WT4,0.0158007837188725,others,WT
2820,WT1,0.0155975649972816,others,WT
2821,WT5,0.0155621954256038,others,WT
2822,WT4,0.0153493327554761,others,WT
2823,WT4,0.0153493327554761,others,WT
2824,WT6,0.0152346130408288,others,WT
2825,WT6,0.0152346130408288,others,WT
2826,WT6,0.0152346130408288,others,WT
2827,WT2,0.0151961167409106,others,WT
2828,WT2,0.0151961167409106,others,WT
2829,WT3,0.0150384163180488,others,WT
2830,WT4,0.0148978817920797,others,WT
2831,WT4,0.0148978817920797,others,WT
2832,WT5,0.0146729271155693,others,WT
2833,WT4,0.0144464308286834,others,WT
2834,WT4,0.0144464308286834,others,WT
