"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"Novosphingobium_acidiphilum",0,1.83455943055275e-05,4.62051694343563e-06,0,0,6.28705432643643e-06,0,1.90304614252547e-05,0,0,0,0,0,0,0,0,0,2.74612110394068e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_acidiphilum"
"Novosphingobium_arabidopsis",0.000958921990942957,0.00524683997138087,0.00353931597867169,0.00439322551890997,0.00148808820820007,0.000697863030234444,0.00170388551642524,0.00128772788977557,0.000727006562841557,0.000874973845890476,0.00123290260499003,0.00129121059185947,0.000724299584527539,0.000741533420067582,0.000642158862547784,0.00396099764403758,0.00231175396461307,0.000538239736372374,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_arabidopsis"
"Novosphingobium_hassiacum",0,0,0,0,0,0,4.93085840766146e-05,0,0,0,0,0,3.11048901330845e-05,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_hassiacum"
"Novosphingobium_lentum",0.000286170437087689,0.00266011117430149,0.00332215168233022,0.00134196632350204,0.000571614835530822,0.000779594736478118,0.000920426902763472,0.00122429301835805,0.00093472272365343,0.000718049188747075,0.000760361536875387,0.000544012584387494,0.000635428469861583,0.000430711028422488,0.000596830001662058,0.000584691403316691,0.000251864245171852,0.000313057805849238,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_lentum"
"Novosphingobium_lindaniclasticum",2.00821359359782e-05,0.000941740507683746,0.00146008335412566,0.000920765214665635,0.000132274507395562,1.88611629793093e-05,0.0002246279941268,8.24653328427703e-05,0.000103858080405937,0.000128392901299146,0,9.17611588123484e-05,3.55484458663823e-05,1.77612795225768e-05,0,0.000435652418157534,8.54539403261642e-05,0.000131813812989153,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_lindaniclasticum"
"Novosphingobium_nitrogenifigens",0,0,0,0,0,0,0,1.26869742835031e-05,0,0,0,0,0,8.8806397612884e-06,0,0,4.49757580664022e-06,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_nitrogenifigens"
"Novosphingobium_resinovorum",0.000908716651103011,0.000580943819675038,0.000956447007291176,0.00510828786646945,0.00315569181929413,0.000804742953783864,0.00278867436611076,0.00161758922114665,0.000870429626259279,0.00160728891255968,0.000670149151144409,0.00136986301369863,0.000893154702392855,0.000657167342335342,0.000336189051569134,0.00879330012439023,0.00630110370510295,0.000713991487024578,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_resinovorum"
"Novosphingobium_rosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_rosa"
"Novosphingobium_sediminicola",0.000587402476127361,7.94975753239526e-05,0.000110892406642455,0.000303656613347177,0,0,3.28723893844097e-05,6.34348714175156e-06,1.48368686294195e-05,3.32870484849638e-05,6.44374183792701e-05,0,3.11048901330845e-05,0,1.88870253690525e-05,0.000435652418157534,0.000323825458078096,2.19689688315255e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_sediminicola"
"Novosphingobium_subterraneum",5.02053398399454e-06,5.50367829165826e-05,4.62051694343563e-06,6.85676223687175e-05,2.36204477492075e-05,1.88611629793093e-05,2.73936578203414e-05,1.90304614252547e-05,5.93474745176781e-05,9.51058528141822e-06,0,0,1.77742229331911e-05,0,0,2.29290746398702e-05,4.49757580664022e-05,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium_subterraneum"
"Nubsella_zeaxanthinifaciens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Nubsella","Nubsella_zeaxanthinifaciens"
"Oceanobacillus_caeni",0,0,4.62051694343563e-06,0,4.25168059485736e-05,6.28705432643643e-06,3.8351120948478e-05,6.97783585592672e-05,1.97824915058927e-05,0,0,0.000144196106705119,2.22177786664889e-05,1.33209596419326e-05,0,0,0,0.000170259508444322,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Oceanobacillus","Oceanobacillus_caeni"
"Oceanobacillus_luteolus",5.02053398399454e-06,0,0,0,3.30686268488905e-05,1.88611629793093e-05,2.19149262562731e-05,0,4.94562287647318e-06,9.51058528141822e-06,6.87332462712214e-05,3.27718424329816e-05,0,0,0,0,1.34927274199207e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Oceanobacillus","Oceanobacillus_luteolus"
"Oceanobacillus_profundus",5.02053398399454e-06,0,7.85487880384057e-05,3.42838111843587e-05,0,4.4009380285055e-05,5.47873156406829e-06,1.26869742835031e-05,4.45106058882586e-05,0,8.59165578390267e-06,0,0,0,6.04384811809679e-05,8.02517612395458e-05,2.24878790332011e-05,5.49224220788137e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Oceanobacillus","Oceanobacillus_profundus"
"Ochrobactrum_daejeonense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum","Ochrobactrum_daejeonense"
"Ochrobactrum_pecoris",0,0,0,9.7953746241025e-06,0,0,0,0,0,4.75529264070911e-06,0,9.17611588123484e-05,0,0,0,0,8.99515161328044e-06,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum","Ochrobactrum_pecoris"
"Ochrobactrum_pseudogrignonense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum","Ochrobactrum_pseudogrignonense"
"Ohtaekwangia_koreensis",0.000843449709311082,0.00185902022296012,0.00199606331956419,0.00131258019962973,0.00191325626768581,0.00113166977875856,0.00109026758124959,0.00109107978838127,0.00130564443938892,0.00173568181385882,0.00186009347721493,0.00101592711542243,0.00186184985225177,0.00138982012264164,0.00156384570055755,0.000676407701876172,0.00136726304521863,0.000873266511053137,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Unassigned","Ohtaekwangia","Ohtaekwangia_koreensis"
"Ohtaekwangia_kribbensis",0,0.000886703724767164,0.000512877380721355,0.000347735799155639,0.000264549014791124,0.000257769227383894,4.93085840766146e-05,0.000101495794268025,0.000123640571911829,0.000285317558442547,0,0.000104869895785541,0,3.55225590451536e-05,6.42158862547784e-05,8.59840298995133e-05,0.000274352124205053,3.29534532472882e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Unassigned","Ohtaekwangia","Ohtaekwangia_kribbensis"
"Oleibacter_marinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14645373199351e-05,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleibacter","Oleibacter_marinus"
"Oleiphilus_messinensis",0,0,0,0,0,0,0,0,0,0,8.59165578390267e-06,1.31087369731926e-05,0,0,0,0,4.49757580664022e-06,5.49224220788137e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","Oleiphilus","Oleiphilus_messinensis"
"Oligoflexus_tunisiensis",0,0,0,0,0,0,0,0,4.45106058882586e-05,0,9.88040415148808e-05,0,1.33306671998934e-05,1.77612795225768e-05,0,0,0,0,"Bacteria","Proteobacteria","Oligoflexia","Oligoflexales","Oligoflexaceae","Oligoflexus","Oligoflexus_tunisiensis"
"Olivibacter_oleidegradans",1.50616019519836e-05,0,0,0,0,0,0,6.34348714175156e-06,0,0,0,0,0,0,0,0,0,5.49224220788137e-06,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Olivibacter","Olivibacter_oleidegradans"
"Opitutus_terrae",0.00256047233183721,0.00412775871874369,0.00312346945376249,0.00377611691759151,0.00279666101350617,0.00267828514306192,0.00242707808288225,0.00418035802641428,0.00446095183457881,0.00330017309265212,0.00382328682383669,0.00215638723209019,0.00211957608478304,0.00269083384767039,0.00321834912288654,0.00396672991269755,0.00450207338244686,0.00348208155979679,"Bacteria","Verrucomicrobia","Opitutae","Opitutales","Opitutaceae","Opitutus","Opitutus_terrae"
"Ornatilinea_apprima",0.000230944563263749,6.11519810184251e-05,0.00010627188969902,2.93861238723075e-05,0.000136998596945404,8.80187605701101e-05,0.000147925752229844,6.97783585592672e-05,9.89124575294635e-06,0.000218743461472619,0.000236270534057324,9.17611588123484e-05,7.10968917327646e-05,0.000102127357254817,0.000317302026200082,0,0,0,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Ornatilinea","Ornatilinea_apprima"
"Ornithinibacillus_contaminans",0,0,0,0,0,0,5.47873156406829e-06,1.90304614252547e-05,0,0,0,0,0,0,4.91062659595364e-05,0,0,5.49224220788137e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Ornithinibacillus","Ornithinibacillus_contaminans"
"Ornithinibacillus_halotolerans",0,0,0,9.7953746241025e-06,4.72408954984151e-05,6.28705432643643e-06,0,1.90304614252547e-05,4.94562287647318e-06,1.42658779221273e-05,0,0,4.44355573329778e-06,1.33209596419326e-05,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Ornithinibacillus","Ornithinibacillus_halotolerans"
"Ornithinibacillus_heyuanensis",0.000130533883583858,0,0,0,0.000165343134244453,1.88611629793093e-05,5.47873156406829e-05,5.07478971340125e-05,3.95649830117854e-05,9.51058528141822e-05,6.87332462712214e-05,0.000209739791571082,6.2209780266169e-05,0.000150970875941903,3.77740507381049e-05,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Ornithinibacillus","Ornithinibacillus_heyuanensis"
"Ornithinimicrobium_humiphilum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Ornithinimicrobium","Ornithinimicrobium_humiphilum"
"Oryzihumus_leptocrescens",3.51437378879618e-05,0,0,6.36699350566662e-05,2.8344537299049e-05,6.28705432643643e-05,0.000104095899717297,3.17174357087578e-05,0.000128586194788303,7.13293896106366e-05,2.14791394597567e-05,0.000144196106705119,0,8.8806397612884e-06,0.000219089494281009,0.000120377641859319,1.79903032265609e-05,1.64767266236441e-05,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Oryzihumus","Oryzihumus_leptocrescens"
"Oryzihumus_terrae",6.02464078079345e-05,3.05759905092125e-05,3.69641355474851e-05,0.000122442182801281,0.000170067223794294,4.4009380285055e-05,0.000147925752229844,0.000133213229976783,3.46193601353122e-05,3.32870484849638e-05,4.29582789195134e-06,0.000131087369731926,7.10968917327646e-05,0.000111007997016105,0.000124654367435746,7.45194925795782e-05,0.000103444243552725,3.84456954551696e-05,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae","Oryzihumus","Oryzihumus_terrae"
"Oxalicibacterium_flavum",0,1.2230396203685e-05,0,2.44884365602562e-05,1.41722686495245e-05,0,1.64361946922049e-05,0,1.97824915058927e-05,4.75529264070911e-05,4.29582789195134e-06,6.55436848659632e-06,0,1.33209596419326e-05,0,0,8.99515161328044e-05,2.74612110394068e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalicibacterium","Oxalicibacterium_flavum"
"Oxalophagus_oxalicus",0,0,0,0,4.72408954984151e-06,6.28705432643643e-06,1.64361946922049e-05,0,0,4.75529264070911e-06,3.8662451027562e-05,0,0,0,0,0,2.69854548398413e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_2","Oxalophagus","Oxalophagus_oxalicus"
"Paenibacillus_aestuarii",1.50616019519836e-05,0,0,7.34653096807687e-05,9.44817909968301e-06,1.88611629793093e-05,1.09574631281366e-05,0,0,0,0,0,0,4.4403198806442e-06,0,0.000154771253819124,5.39709096796826e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_aestuarii"
"Paenibacillus_algorifonticola",0,0,0,9.7953746241025e-06,0,0,0,0,0,0,0,0,0,3.55225590451536e-05,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_algorifonticola"
"Paenibacillus_alvei",0,0,0,0,0,0,0,0,0,0,0,7.86524218391558e-05,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_alvei"
"Paenibacillus_castaneae",0,0,2.77231016606138e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_castaneae"
"Paenibacillus_cellulosilyticus",0,0,0,7.34653096807687e-05,0,0,3.8351120948478e-05,3.80609228505094e-05,9.89124575294635e-06,2.85317558442547e-05,4.29582789195134e-05,0,2.22177786664889e-05,8.8806397612884e-06,6.42158862547784e-05,5.73226865996756e-06,9.89466677460849e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_cellulosilyticus"
"Paenibacillus_chartarius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_chartarius"
"Paenibacillus_contaminans",0,0,2.31025847171782e-05,3.42838111843587e-05,9.44817909968301e-06,0,0,6.34348714175156e-06,0,4.75529264070911e-06,0,0,0,4.4403198806442e-06,0,0,6.29660612929631e-05,3.29534532472882e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_contaminans"
"Paenibacillus_daejeonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79903032265609e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_daejeonensis"
"Paenibacillus_dendritiformis",0,0,0,0,0,6.28705432643643e-06,0,0,0,0,0,0,1.33306671998934e-05,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_dendritiformis"
"Paenibacillus_dongdonensis",1.50616019519836e-05,0,0,0,0,0,0,6.34348714175156e-06,0,4.75529264070911e-06,0,0,3.11048901330845e-05,0,0,4.01258806197729e-05,2.24878790332011e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_dongdonensis"
"Paenibacillus_endophyticus",0,5.50367829165826e-05,0.000226405330228346,0.000318349675283331,2.8344537299049e-05,5.65834889379279e-05,1.64361946922049e-05,2.53739485670063e-05,9.89124575294635e-06,3.80423411256729e-05,0,0.000183522317624697,1.33306671998934e-05,0.000190933754867701,0,0.000183432597118962,4.94733338730424e-05,3.84456954551696e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_endophyticus"
"Paenibacillus_frigoriresistens",3.01232039039672e-05,0,3.23436186040494e-05,0,1.41722686495245e-05,3.14352716321822e-05,3.8351120948478e-05,6.97783585592672e-05,4.94562287647318e-06,0,4.29582789195134e-05,0,0,0,0,0,6.29660612929631e-05,9.88603597418646e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_frigoriresistens"
"Paenibacillus_kobensis",0,0,5.54462033212276e-05,0,1.41722686495245e-05,1.25741086528729e-05,5.47873156406829e-06,6.34348714175156e-06,0,0,0,0,0,0,0,0.000103180835879416,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_kobensis"
"Paenibacillus_koleovorans",0,0,0,9.7953746241025e-06,0,1.25741086528729e-05,0,6.34348714175156e-06,0,0,0,0,0,4.4403198806442e-06,0,5.1590417939708e-05,4.49757580664022e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_koleovorans"
"Paenibacillus_kribbensis",0,0,1.38615508303069e-05,0,2.36204477492075e-05,0,1.09574631281366e-05,0,0,0,0,0,0,0,0,0,4.49757580664022e-06,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_kribbensis"
"Paenibacillus_oceanisediminis",0,1.83455943055275e-05,7.39282710949701e-05,9.30560589289737e-05,1.41722686495245e-05,0,4.93085840766146e-05,1.90304614252547e-05,1.48368686294195e-05,3.32870484849638e-05,0,0,1.33306671998934e-05,4.4403198806442e-06,0,2.29290746398702e-05,5.84684854863229e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_oceanisediminis"
"Paenibacillus_panacisoli",3.51437378879618e-05,0,0,1.9590749248205e-05,9.44817909968301e-06,0,1.09574631281366e-05,0,0,0,0,6.55436848659632e-06,0,0,0,6.30549552596431e-05,4.49757580664022e-06,9.88603597418646e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_panacisoli"
"Paenibacillus_pectinilyticus",3.51437378879618e-05,1.83455943055275e-05,6.00667202646632e-05,1.9590749248205e-05,6.14131641479396e-05,1.25741086528729e-05,4.93085840766146e-05,6.34348714175156e-06,2.47281143823659e-05,5.70635116885093e-05,4.29582789195134e-05,7.20980533525595e-05,7.55404474660623e-05,4.4403198806442e-05,6.79932913285889e-05,0,3.59806064531218e-05,9.88603597418646e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_pectinilyticus"
"Paenibacillus_purispatii",0,0,0,0,0,0,0,6.34348714175156e-06,9.89124575294635e-06,0,0,0,0,0,0,0,0,8.23836331182205e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_purispatii"
"Paenibacillus_sacheonensis",0,6.11519810184251e-06,0,0,2.36204477492075e-05,3.77223259586186e-05,0,1.90304614252547e-05,2.96737372588391e-05,0,0,0,0,0,0,0,0,6.0414664286695e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_sacheonensis"
"Paenibacillus_taichungensis",1.00410679679891e-05,0,0,1.9590749248205e-05,0,0,5.47873156406829e-06,0,0,2.37764632035455e-05,0,0,2.22177786664889e-05,1.77612795225768e-05,0,0,2.24878790332011e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_taichungensis"
"Paenibacillus_terrae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24878790332011e-05,3.84456954551696e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_terrae"
"Paenibacillus_turicensis",0,0,0,0,0,0,0,0,4.94562287647318e-06,0,0,0,0,1.33209596419326e-05,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_turicensis"
"Paenibacillus_vulneris",0,0,0,2.93861238723075e-05,0,0,0,0,1.48368686294195e-05,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_vulneris"
"Paenibacillus_wynnii",3.51437378879618e-05,0,0,4.89768731205125e-06,1.8896358199366e-05,0,0,0,0,0,0,5.24349478927705e-05,0,2.2201599403221e-05,0,0,1.34927274199207e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Paenibacillus","Paenibacillus_wynnii"
"Paenisporosarcina_quisquiliarum",0,0,0,4.89768731205125e-06,0,0,5.47873156406829e-06,0,0,1.42658779221273e-05,0,0,0,0,0,8.59840298995133e-05,3.14830306464815e-05,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina","Paenisporosarcina_quisquiliarum"
"Paludibaculum_fermentans",6.5266941791929e-05,6.11519810184251e-05,3.69641355474851e-05,0.000107749120865127,0.000118102238746038,3.77223259586186e-05,0.000131489557537639,8.24653328427703e-05,7.41843431470977e-05,2.85317558442547e-05,0,0.000150750475191715,1.77742229331911e-05,6.21644783290188e-05,7.55481014762099e-06,5.73226865996756e-06,3.59806064531218e-05,0,"Bacteria","Acidobacteria","Acidobacteria_Gp3","Unassigned","Unassigned","Paludibaculum","Paludibaculum_fermentans"
"Panacagrimonas_perspica",6.02464078079345e-05,4.28063867128976e-05,2.31025847171782e-05,0.000127339870113332,4.25168059485736e-05,7.54446519172372e-05,3.8351120948478e-05,0.000145900204260286,3.95649830117854e-05,0.000114127023377019,3.00707952436594e-05,4.58805794061742e-05,9.77582261325513e-05,5.32838385677304e-05,0,0.000108913104539384,4.49757580664022e-05,1.64767266236441e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Sinobacteraceae","Panacagrimonas","Panacagrimonas_perspica"
