"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9","Kingdom","Phylum","Class","Order","Family","Genus"
"Azonexus",0.000366498980831601,0.000366911886110551,0.000651492889024424,0.00130768251231768,0.00102512743231561,0.00220046901425275,0.000421862330433258,0.00156684132401264,0.000994070198171109,0.00228254046754037,0.000408103649735377,0.000603001900766861,0.000897598258126152,0.00101683325266752,0.000679932913285889,0.00200056176232868,0.00121434546779286,0.000389949196759577,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azonexus"
"Azospira",0,0,0,0,0,0,1.64361946922049e-05,0,0,0,0,6.55436848659632e-06,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azospira"
"Azospirillum",8.03285437439126e-05,0.000103958367731323,0.000124753957472762,7.34653096807687e-05,0.000302341731189856,0.000106879923549419,0.000136968289101707,0.00020299158853605,0.000178042423553034,0.000209232876191201,0,0.000222848528544275,7.99840031993601e-05,7.10451180903072e-05,0.000109544747140504,0,0.000125932122585926,3.29534532472882e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Azospirillum"
"Azotobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Azotobacter"
"Bacillariophyta",0.00054221767027141,0.000214031933564488,0.000170959126907118,0.000426098796148459,0.000552718477331456,0.000125741086528729,0.00155048103263133,0.000298143895662324,0.000187933669305981,0.000185456412987655,0.000764657364767338,0.000537458215900898,0.000693194694394454,0.000852541417083687,0.000634604052400163,0,0.000301337579044895,8.78758753261019e-05,"Bacteria","Cyanobacteria","Chloroplast","Unassigned","Chloroplast","Bacillariophyta"
"Bacillus",0.0163016738460303,0.0136185461728033,0.0164444198016874,0.0266826004760552,0.0098450026218697,0.00387282546508484,0.010349323924525,0.00601996929752223,0.00429280065677872,0.00620565689612539,0.0046523816069833,0.00715081601887658,0.00406140994023418,0.00490655346811184,0.0039587205173534,0.0131268952313257,0.0206618632557052,0.0147411780859536,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_1","Bacillus"
"Bacteriovorax",0,0,0,4.89768731205125e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.69854548398413e-05,0,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovorax"
"Bacteroides",6.02464078079345e-05,1.2230396203685e-05,2.31025847171782e-05,1.9590749248205e-05,1.41722686495245e-05,1.25741086528729e-05,2.73936578203414e-05,4.44044099922609e-05,4.94562287647318e-05,4.75529264070911e-06,0.000137466492542443,6.55436848659632e-06,3.55484458663823e-05,1.33209596419326e-05,1.13322152214315e-05,1.14645373199351e-05,4.0478182259762e-05,9.88603597418646e-05,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"Barnesiella",1.00410679679891e-05,0,0,0,0,0,5.47873156406829e-06,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Barnesiella"
"Barrientosiimonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermacoccaceae","Barrientosiimonas"
"Bauldia",0.00054221767027141,0.000428063867128976,0.000434328592682949,0.000249782052914614,0.000609407551929554,0.0010185028008827,0.000821809734610243,0.000710470559876175,0.000697332825582718,0.000865463260609058,0.000459653584438793,0.000589893163793668,0.000710968917327646,0.000941347814696571,0.000506172279890606,0.00051590417939708,0.000233873941945291,8.23836331182205e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_incertae_sedis","Bauldia"
"Bdellovibrio",0.000366498980831601,0.000360796688008708,0.000485154279060741,0.000680778536375124,0.00078419886527369,0.000433806748524114,0.000432819793561395,0.000507478971340125,0.000534127270659103,0.000646719799136439,0.000154649804110248,0.000563675689847283,0.000413250683196694,0.000546159345319237,0.00030596981097865,0.000269416627018475,0.000512723641956985,0.00123026225456543,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"Beijerinckia",0,6.11519810184251e-06,0,0,1.41722686495245e-05,0,1.09574631281366e-05,0,0,1.90211705628364e-05,0,0,0,0,4.53288608857259e-05,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Beijerinckia"
"Bellilinea",1.50616019519836e-05,0,2.77231016606138e-05,4.89768731205125e-06,8.50336118971471e-05,1.25741086528729e-05,3.8351120948478e-05,3.80609228505094e-05,4.94562287647318e-06,9.51058528141822e-06,2.5774967351708e-05,6.55436848659632e-06,0.000102201781865849,3.99628789257978e-05,6.04384811809679e-05,0,8.99515161328044e-05,0,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Bellilinea"
"Belnapia",0,1.83455943055275e-05,0,0,9.44817909968301e-06,1.88611629793093e-05,1.09574631281366e-05,1.90304614252547e-05,4.94562287647318e-06,0,0.000240566361949275,4.58805794061742e-05,5.33226687995734e-05,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Belnapia"
"Bifidobacterium",0,0,0,4.89768731205125e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"Blastocatella",7.02874757759235e-05,0.000672671791202676,0.000628390304307246,0.00054854097894974,2.8344537299049e-05,6.28705432643643e-05,6.02660472047512e-05,3.80609228505094e-05,1.48368686294195e-05,1.42658779221273e-05,0.000270637157192934,0.000216294160057678,5.77662245328712e-05,1.33209596419326e-05,9.06577217714519e-05,0,4.49757580664022e-05,0,"Bacteria","Acidobacteria","Acidobacteria_Gp4","Unassigned","Unassigned","Blastocatella"
"Blastochloris",5.02053398399454e-06,3.05759905092125e-05,3.23436186040494e-05,0,9.44817909968301e-06,0,1.64361946922049e-05,1.90304614252547e-05,9.89124575294635e-06,1.42658779221273e-05,0,0,0,0,4.91062659595364e-05,0,6.29660612929631e-05,0.000109844844157627,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Blastochloris"
"Blastococcus",0,0,0,4.89768731205125e-06,0,0,1.64361946922049e-05,0,9.89124575294635e-06,0,0,1.9663105459789e-05,8.88711146659557e-06,0,0,0,3.14830306464815e-05,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae","Blastococcus"
"Blastomonas",0,1.83455943055275e-05,3.23436186040494e-05,0.00108238889596333,2.36204477492075e-05,0,2.73936578203414e-05,1.26869742835031e-05,0,4.75529264070911e-06,0,1.31087369731926e-05,0,4.4403198806442e-05,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Blastomonas"
"Blastopirellula",0.00146097538934241,0.00133922838430351,0.00235646364115217,0.0019688702994446,0.00110543695466291,0.00108137334414707,0.00176415156362999,0.0012179495312163,0.00130069881651245,0.00100336674718962,0.00171403532888858,0.0010683620633152,0.000817614254926792,0.000923586535173994,0.000967015698895487,0.00030381023897828,0.000966978798427648,0.00040093368117534,"Bacteria","Planctomycetes","Planctomycetia","Planctomycetales","Planctomycetaceae","Blastopirellula"
"Blautia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49757580664022e-06,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"Bosea",1.50616019519836e-05,0.000428063867128976,0.000323436186040494,0.000318349675283331,0.000321238089389222,8.80187605701101e-05,0.000252021651947141,0.000177617639969044,1.97824915058927e-05,0.000180701120346946,4.29582789195134e-06,0.000511240741954513,3.55484458663823e-05,7.10451180903072e-05,0.000192647658764335,0.000166235791139059,0.000116936970972646,7.13991487024578e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bosea"
"Brachybacterium",2.51026699199727e-05,0,0,0,0,0,5.47873156406829e-06,0,9.89124575294635e-06,0,0,0.000170413580651504,8.88711146659557e-06,8.8806397612884e-06,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Dermabacteraceae","Brachybacterium"
"Bradyrhizobium",0.00772660180136759,0.00826163263558923,0.00762847347361223,0.00711633966441047,0.00881987518955409,0.00623047083749851,0.00813043764107734,0.00575354283756867,0.00619191984134442,0.00736594830045841,0.00542563062753454,0.00867142950776693,0.00609211491035126,0.0075840663561403,0.00943973527945243,0.00712520994433967,0.00553201824216747,0.00929287381573527,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"BRC1_genera_incertae_sedis",0.000492012330431465,0.000470870253841873,0.000522118414608226,0.000421201108836407,0.000410995790836211,0.000276630390363203,0.000432819793561395,0.000253739485670063,0.00021760740656482,0.000299583436364674,0.000468245240222696,1.31087369731926e-05,0.000391032904530205,0.000328583671167671,0.000468398229152501,9.17162985594809e-05,0.000310332730658175,0.000516270767540849,"Bacteria","BRC1","Unassigned","Unassigned","Unassigned","BRC1_genera_incertae_sedis"
"Brevibacillus",0.000240985631231738,0.000207916735462645,0.000605287719590068,0.000303656613347177,0.000259824925241283,0.000144602249508038,9.31384365891609e-05,0.000177617639969044,0.000138477440541249,0.000228254046754037,8.16207299470754e-05,0.00024906600249066,7.99840031993601e-05,0.000119888636777393,6.79932913285889e-05,0.000544565522696918,0.000296840003238255,0.000236166414938899,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae_1","Brevibacillus"
"Brevibacterium",0.000140574951551847,0,0,0,0.000122826328295879,0.000125741086528729,8.76597050250926e-05,2.53739485670063e-05,3.95649830117854e-05,9.98611454548913e-05,0.000120283180974637,0,0.000244395565331378,7.99257578515956e-05,6.79932913285889e-05,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Brevibacteriaceae","Brevibacterium"
"Brevifollis",0,0,0,0.00011754449548923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Brevifollis"
"Brevundimonas",0,6.11519810184251e-06,3.69641355474851e-05,0.000132237557425384,2.36204477492075e-05,6.28705432643643e-06,0,2.53739485670063e-05,4.94562287647318e-06,4.75529264070911e-06,0,6.55436848659632e-06,4.44355573329778e-05,4.88435186870862e-05,7.93255065500204e-05,5.73226865996756e-06,7.19612129062435e-05,0.000104352601949746,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"Bryobacter",0,0.00017122554685159,2.31025847171782e-05,8.81583716169225e-05,0,0,0,0,0,1.42658779221273e-05,0,0,0,0,0,0,0,5.49224220788137e-05,"Bacteria","Acidobacteria","Acidobacteria_Gp3","Unassigned","Unassigned","Bryobacter"
"Bryocella",0,6.11519810184251e-06,0,4.40791858084612e-05,0,0,5.47873156406829e-06,3.80609228505094e-05,0,2.37764632035455e-05,0,0,0,4.4403198806442e-06,0,0.000120377641859319,0.000179903032265609,0.000131813812989153,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Bryocella"
"Burkholderia",0.0194696307899308,0.0151718064906713,0.0107057377579404,0.0246108787430575,0.015438324648882,0.00566463594811923,0.0172634831583792,0.0136955887390416,0.00781902976770409,0.00935366062427482,0.00533971406969551,0.0074785344432064,0.00479459663622831,0.00783716458933702,0.00788722179411631,0.0327083249737749,0.0273452609043725,0.0400384456954552,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia"
"Butyricicoccus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus"
"Byssovorax",0.000251026699199727,9.78431696294801e-05,0.000124753957472762,0.000279168176786921,0.000335410358038747,0.00035207504228044,0.000476649646073941,0.000279113434237069,0.000158259932047142,0.000456508093508074,0.000283524640868788,0.000557121321360687,0.000115532449065742,0.000270859512719296,0.000559055950923953,0.000269416627018475,4.0478182259762e-05,0.000208705203899492,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Byssovorax"
"Caldalkalibacillus",0.000632587281983312,0.000886703724767164,0.000924103388687126,0.000406508046900254,0.000363754895337796,0.000232621010078148,0.000317766430715961,0.000380609228505094,0.000306628618341337,0.000299583436364674,0.00174410612413224,0.00376220751130629,0.000590992912528605,0.000457352947706353,0.001654503422329,0.00286040206132381,0.000661143643576112,0.00130166140326788,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillales_incertae_sedis","Caldalkalibacillus"
"Caldilinea",7.53080097599181e-05,0,1.84820677737425e-05,2.44884365602562e-05,7.55854327974641e-05,0.000169750466813784,0.000120532094409502,0.000152243691402038,0.000113749326158883,0.000194966998269073,5.58457625953674e-05,9.83155272989448e-05,9.33146703992535e-05,7.99257578515956e-05,0.000271973165314356,7.45194925795782e-05,0.000134927274199207,0,"Bacteria","Chloroflexi","Caldilineae","Caldilineales","Caldilineaceae","Caldilinea"
"Caldimonas",0,0,0,0,0,0,0,0,4.94562287647318e-06,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Caldimonas"
"Camelimonas",0,0,0,0,0,0,0,0,2.47281143823659e-05,0,0,0,0,1.33209596419326e-05,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Camelimonas"
"Campylobacter",5.02053398399454e-06,0,0,0,0,0,0,0,0,0,2.5774967351708e-05,4.58805794061742e-05,0,0,0,0,1.79903032265609e-05,0,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter"
"Candidatus_Endomicrobium",0,0,3.69641355474851e-05,0,0,0,1.09574631281366e-05,1.26869742835031e-05,0,0,0,0,0,4.4403198806442e-06,0,0,2.24878790332011e-05,0,"Bacteria","Elusimicrobia","Endomicrobia","Unassigned","Unassigned","Candidatus_Endomicrobium"
"Candidatus_Hydrogenedens",2.51026699199727e-05,0,9.24103388687126e-06,4.89768731205125e-06,9.44817909968301e-06,1.25741086528729e-05,0,0,3.95649830117854e-05,0,2.14791394597567e-05,0,8.88711146659557e-06,8.8806397612884e-06,0,0,0,0,"Bacteria","Hydrogenedentes","Unassigned","Unassigned","Unassigned","Candidatus_Hydrogenedens"
"Candidatus_Koribacter",0,0.000348566291805023,2.31025847171782e-05,0.000288963551411024,8.97577014469886e-05,0,0,2.53739485670063e-05,1.48368686294195e-05,9.51058528141822e-06,0.000120283180974637,0,0,4.4403198806442e-06,0,0.000578959134656723,0.000647650916156192,0.000510778525332967,"Bacteria","Acidobacteria","Acidobacteria_Gp1","Unassigned","Unassigned","Candidatus_Koribacter"
"Candidatus_Solibacter",0.00638611922764105,0.00510619041503849,0.00441259368098103,0.00478993819118612,0.00540435844501868,0.00626819316345713,0.00549516775876049,0.00674947031882366,0.00841745013575735,0.00712342837578225,0.00525379751185649,0.00615455200891394,0.0058166144548868,0.00627417199135026,0.00469153710167263,0.00365145513639933,0.00287844851624974,0.00417410407798984,"Bacteria","Acidobacteria","Acidobacteria_Gp3","Unassigned","Unassigned","Candidatus_Solibacter"
"Candidimonas",0,5.50367829165826e-05,1.38615508303069e-05,2.44884365602562e-05,0,0,5.47873156406829e-06,0,0,4.75529264070911e-06,0,0,0,4.4403198806442e-06,0,0,8.99515161328044e-06,0,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Candidimonas"
"Castellaniella",3.01232039039672e-05,0.000782745357035841,0.00103037527838615,0.00050935948045333,1.41722686495245e-05,1.88611629793093e-05,3.8351120948478e-05,3.80609228505094e-05,9.89124575294635e-06,1.42658779221273e-05,1.71833115678053e-05,6.55436848659632e-06,1.77742229331911e-05,3.55225590451536e-05,0,6.30549552596431e-05,0.000121434546779286,0.000351503501304408,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Castellaniella"
"Catellatospora",0,0,9.24103388687126e-06,9.7953746241025e-06,0,0,0,0,0,0,0,0,3.55484458663823e-05,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Catellatospora"
"Catelliglobosispora",0,0,0,0,0,3.14352716321822e-05,2.19149262562731e-05,1.90304614252547e-05,2.96737372588391e-05,0.00016167994978411,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Catelliglobosispora"
"Catenulispora",0,6.11519810184251e-05,0,0,4.72408954984151e-06,2.51482173057457e-05,0,3.17174357087578e-05,1.97824915058927e-05,0,0,6.55436848659632e-06,0,0,0,0,3.59806064531218e-05,0.000285596594809831,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Catenulisporaceae","Catenulispora"
"Caulobacter",0.00048699179644747,0.000672671791202676,0.000711559609289087,0.00108728658327538,0.00040627170128637,0.000169750466813784,0.000547873156406829,0.000336204818512833,0.000113749326158883,0.000332870484849638,0.000395216166059523,0.000242511634004064,0.0001999600079984,0.000186493434987056,9.44351268452624e-05,0.000968753403534517,0.00107941819359365,0.000428394892214747,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"Cellulomonas",0,0,0,0,9.44817909968301e-06,2.51482173057457e-05,1.09574631281366e-05,0,0,9.51058528141822e-06,4.72541068114647e-05,9.83155272989448e-05,0,1.33209596419326e-05,0,5.73226865996756e-06,4.49757580664022e-06,3.29534532472882e-05,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Cellulomonadaceae","Cellulomonas"
"Cellulosimicrobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55481014762099e-06,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Promicromonosporaceae","Cellulosimicrobium"
"Cellvibrio",1.00410679679891e-05,0,6.46872372080988e-05,0.000249782052914614,0,0,0,0,0,0,0,0,4.44355573329778e-06,0,0,0,0.000103444243552725,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Cellvibrio"
"Cerasibacillus",0,0,0,0,0,2.51482173057457e-05,0,1.26869742835031e-05,0,4.75529264070911e-06,0,0,1.77742229331911e-05,2.2201599403221e-05,0,0,0,0,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae_2","Cerasibacillus"
"Cetobacterium",1.50616019519836e-05,6.72671791202676e-05,4.15846524909207e-05,1.46930619361537e-05,0,6.91575975908008e-05,8.76597050250926e-05,5.07478971340125e-05,4.45106058882586e-05,0,5.1549934703416e-05,4.58805794061742e-05,7.10968917327646e-05,4.4403198806442e-05,4.15514558119154e-05,5.1590417939708e-05,4.0478182259762e-05,6.59069064945764e-05,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Cetobacterium"
