"","sample1","sample10","sample11","sample12","sample13","sample14","sample15","sample16","sample17","sample18","sample2","sample3","sample4","sample5","sample6","sample7","sample8","sample9"
"Mesorhizobium_gobiense",21,67,46,32,12,9,9,17,3,21,0,14,13,12,0,0,5,0
"Mesorhizobium_qingshengii",7,22,105,404,2,0,1,0,1,1,9,6,0,0,1,0,0,1
"Mesorhizobium_sangaii",0,0,8,6,6,0,0,3,0,0,0,0,0,3,0,0,0,0
"Mesorhizobium_silamurunense",316,388,451,372,498,296,616,398,424,573,311,538,355,530,532,102,216,270
"Metallibacterium_scheffleri",3,0,0,0,26,46,6,51,129,79,3,4,0,10,0,0,1,0
"Methanomassiliicoccus_luminyensis",4,0,13,9,13,0,0,1,5,3,0,0,7,3,0,22,1,0
"Methylobacillus_flagellatus",0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"Methylobacterium_aquaticum",0,2,1,1,3,1,1,1,1,0,0,1,2,2,1,1,0,1
"Methylobacterium_dankookense",0,6,6,3,0,4,0,0,0,0,1,0,1,2,5,1,0,6
"Methylobacterium_iners",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Methylobacterium_jeotgali",0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0
"Methylobacterium_komagatae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
"Methylobacterium_oxalidis",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
"Methylobacterium_podarium",0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,37,6,0
"Methylocystis_echinoides",4,0,0,0,0,1,1,9,2,2,7,0,5,4,0,0,0,0
"Methyloligella_solikamskensis",0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0
"Methylophaga_lonarensis",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12
"Methylophilus_methylotrophus",5,12,10,20,6,4,1,12,3,14,0,10,10,18,0,28,4,0
"Methylophilus_rhizosphaerae",5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methylopila_musalis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyloversatilis_thermotolerans",6,2,8,21,19,22,13,44,31,54,0,13,65,19,13,52,14,9
"Methyloversatilis_universalis",0,12,5,0,0,5,1,2,4,0,0,0,0,3,0,0,0,0
"Methylovirgula_ligni",39,77,69,40,29,10,17,13,6,14,0,10,11,4,24,42,34,24
"Microbacterium_arthrosphaerae",1,0,5,1,1,0,6,1,2,1,0,0,0,2,0,14,1,0
"Microbacterium_pygmaeum",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"Micromonospora_narathiwatensis",0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0
"Micromonospora_pisi",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Microvirga_guangxiensis",0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
"Microvirga_lupini",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"Microvirga_vignae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Microvirga_zambiensis",2,0,0,0,0,1,0,0,0,0,8,3,0,0,0,0,0,0
"Minicystis_rosea",19,86,92,387,34,83,26,26,54,39,49,43,38,55,59,191,47,94
"Mizugakiibacter_sediminis",153,23,1,0,35,31,47,29,25,44,34,24,49,92,50,2,29,5
"Modestobacter_versicolor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Moheibacter_sediminis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mucilaginibacter_angelicae",44,0,0,0,64,0,67,18,3,42,43,0,0,6,9,0,0,0
"Mucilaginibacter_boryungensis",0,6,0,0,0,1,10,0,0,0,0,2,0,0,0,0,0,13
"Mucilaginibacter_daejeonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
"Mucilaginibacter_defluvii",0,0,0,15,0,1,0,0,0,0,2,0,0,0,0,1,2,0
"Mucilaginibacter_frigoritolerans",1,57,176,56,0,2,13,24,0,11,0,0,53,6,0,46,35,27
"Mucilaginibacter_gotjawali",1,0,2,10,21,0,1,0,6,2,22,0,73,4,24,0,0,0
"Mucilaginibacter_herbaticus",0,26,0,16,0,2,0,0,0,0,0,0,0,0,0,0,23,9
"Mucilaginibacter_jinjuensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mucilaginibacter_myungsuensis",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"Mucilaginibacter_pineti",0,0,0,0,1,0,0,0,2,0,15,0,0,0,0,0,0,0
"Mucilaginibacter_polysacchareus",0,14,25,23,2,0,12,6,15,10,0,10,0,13,0,60,86,29
"Mucilaginibacter_soyangensis",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mucilaginibacter_ximonensis",0,0,0,37,2,0,1,0,0,0,0,0,0,2,0,0,0,0
"Mucispirillum_schaedleri",0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
"Myceligenerans_halotolerans",0,0,0,0,6,3,0,0,2,8,0,0,11,16,10,0,0,0
"Mycobacterium_aromaticivorans",6,0,5,0,1,5,6,9,5,2,11,6,3,3,4,0,1,0
"Mycobacterium_bourgelatii",9,29,31,35,8,5,22,18,12,9,4,28,51,13,79,5,51,27
"Mycobacterium_conspicuum",4,0,0,0,3,0,1,1,0,5,0,0,2,0,1,2,1,0
"Mycobacterium_fragae",4,16,29,16,7,6,5,2,12,11,10,0,2,4,39,2,36,10
"Mycobacterium_kumamotonense",3,2,3,0,0,0,0,0,4,0,1,0,0,7,0,8,1,8
"Mycobacterium_rufum",52,8,33,51,42,31,70,25,40,34,4,75,49,28,106,83,45,9
"Myxococcus_fulvus",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nakamurella_flavida",0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"Nakamurella_multipartita",11,2,7,0,1,7,5,9,7,9,0,4,6,5,0,27,9,0
"Nannocystis_exedens",42,38,16,6,17,24,10,10,21,30,56,27,19,14,56,0,10,56
"Nannocystis_pusilla",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Neisseria_subflava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Neochlamydia_hartmannellae",133,46,59,66,62,34,98,31,37,47,63,18,62,51,166,18,137,189
"Neptuniibacter_halophilus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Nesterenkonia_flava",2,0,1,6,3,0,0,0,0,0,0,1,0,8,0,0,0,20
"Nevskia_persephonica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nevskia_ramosa",6,0,0,0,0,0,0,2,2,3,0,0,4,0,15,0,3,6
"Nevskia_soli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nevskia_terrae",3,3,0,16,0,0,0,2,1,0,3,0,0,1,0,11,28,12
"Niabella_aurantiaca",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Niabella_ginsengisoli",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Niabella_soli",0,13,28,9,0,0,0,3,0,0,0,0,0,0,0,0,8,4
"Niabella_yanshanensis",0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"Niastella_koreensis",910,0,1,34,103,46,92,52,74,176,66,59,139,86,203,14,67,27
"Niastella_populi",155,317,269,200,420,170,289,395,207,487,172,182,193,282,578,128,261,24
"Niastella_yeongjuensis",128,449,211,143,213,121,297,116,430,143,101,228,238,156,96,176,147,132
"Nibribacter_koreensis",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Nisaea_denitrificans",21,16,80,9,30,44,20,19,53,43,13,30,41,53,41,0,0,0
"Nitrolancea_hollandica",0,9,3,1,2,0,0,1,0,1,0,0,0,0,0,0,1,4
"Nitrosospira_lacus",51,89,91,81,28,21,15,14,28,31,26,42,48,121,38,51,31,7
"Nitrospirillum_amazonense",10,0,1,4,7,15,5,15,23,24,0,18,4,12,15,0,4,0
"Nocardia_globerula",2,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0
"Nocardia_inohanensis",0,1,0,9,2,0,0,1,0,0,0,1,1,0,0,0,2,1
"Nocardia_jiangxiensis",0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,2,9
"Nocardia_kruczakiae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nocardia_neocaledoniensis",0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0
"Nocardia_niigatensis",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Nocardia_vermiculata",44,1,0,4,106,119,25,38,25,17,44,18,27,6,4,0,3,6
"Nocardia_vinacea",0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0
"Nocardioides_agariphilus",0,0,0,2,3,0,37,0,2,5,0,0,12,5,0,0,0,0
"Nocardioides_caricicola",0,0,2,4,5,4,11,5,7,18,0,18,9,6,10,13,9,0
"Nocardioides_daejeonensis",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Nocardioides_halotolerans",0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0
"Nocardioides_hankookensis",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Nocardioides_islandensis",13,0,0,5,15,1,22,9,10,13,37,13,6,9,9,0,1,2
"Nocardioides_mesophilus",2,2,4,13,0,1,0,1,7,2,0,0,0,4,0,30,3,0
"Nocardioides_panacihumi",0,0,0,0,0,6,2,1,1,0,0,0,6,0,0,0,0,0
"Nocardioides_panacisoli",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Nocardioides_tritolerans",0,0,3,2,2,1,0,0,0,1,0,0,0,0,0,0,4,0
"Noviherbaspirillum_aurantiacum",0,0,1,0,1,0,6,0,0,0,0,11,0,0,0,0,0,0
"Noviherbaspirillum_malthae",2,8,27,22,1,1,0,0,1,1,0,1,0,0,0,1,2,0
"Novosphingobium_acidiphilum",0,3,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5
"Novosphingobium_arabidopsis",191,858,766,897,315,111,311,203,147,184,287,197,163,167,170,691,514,98
"Novosphingobium_hassiacum",0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0
"Novosphingobium_lentum",57,435,719,274,121,124,168,193,189,151,177,83,143,97,158,102,56,57
"Novosphingobium_lindaniclasticum",4,154,316,188,28,3,41,13,21,27,0,14,8,4,0,76,19,24
"Novosphingobium_nitrogenifigens",0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0
"Novosphingobium_resinovorum",181,95,207,1043,668,128,509,255,176,338,156,209,201,148,89,1534,1401,130
"Novosphingobium_rosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Novosphingobium_sediminicola",117,13,24,62,0,0,6,1,3,7,15,0,7,0,5,76,72,4
"Novosphingobium_subterraneum",1,9,1,14,5,3,5,3,12,2,0,0,4,0,0,4,10,0
"Nubsella_zeaxanthinifaciens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oceanobacillus_caeni",0,0,1,0,9,1,7,11,4,0,0,22,5,3,0,0,0,31
"Oceanobacillus_luteolus",1,0,0,0,7,3,4,0,1,2,16,5,0,0,0,0,3,0
"Oceanobacillus_profundus",1,0,17,7,0,7,1,2,9,0,2,0,0,0,16,14,5,10
"Ochrobactrum_daejeonense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ochrobactrum_pecoris",0,0,0,2,0,0,0,0,0,1,0,14,0,0,0,0,2,0
"Ochrobactrum_pseudogrignonense",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ohtaekwangia_koreensis",168,304,432,268,405,180,199,172,264,365,433,155,419,313,414,118,304,159
"Ohtaekwangia_kribbensis",0,145,111,71,56,41,9,16,25,60,0,16,0,8,17,15,61,6
"Oleibacter_marinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"Oleiphilus_messinensis",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1
"Oligoflexus_tunisiensis",0,0,0,0,0,0,0,0,9,0,23,0,3,4,0,0,0,0
"Olivibacter_oleidegradans",3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Opitutus_terrae",510,675,676,771,592,426,443,659,902,694,890,329,477,606,852,692,1001,634
"Ornatilinea_apprima",46,10,23,6,29,14,27,11,2,46,55,14,16,23,84,0,0,0
"Ornithinibacillus_contaminans",0,0,0,0,0,0,1,3,0,0,0,0,0,0,13,0,0,1
"Ornithinibacillus_halotolerans",0,0,0,2,10,1,0,3,1,3,0,0,1,3,0,0,0,0
"Ornithinibacillus_heyuanensis",26,0,0,0,35,3,10,8,8,20,16,32,14,34,10,0,0,0
"Ornithinimicrobium_humiphilum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oryzihumus_leptocrescens",7,0,0,13,6,10,19,5,26,15,5,22,0,2,58,21,4,3
"Oryzihumus_terrae",12,5,8,25,36,7,27,21,7,7,1,20,16,25,33,13,23,7
"Oxalicibacterium_flavum",0,2,0,5,3,0,3,0,4,10,1,1,0,3,0,0,20,5
"Oxalophagus_oxalicus",0,0,0,0,1,1,3,0,0,1,9,0,0,0,0,0,6,0
"Paenibacillus_aestuarii",3,0,0,15,2,3,2,0,0,0,0,0,0,1,0,27,12,0
"Paenibacillus_algorifonticola",0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"Paenibacillus_alvei",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"Paenibacillus_castaneae",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paenibacillus_cellulosilyticus",0,0,0,15,0,0,7,6,2,6,10,0,5,2,17,1,22,0
"Paenibacillus_chartarius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paenibacillus_contaminans",0,0,5,7,2,0,0,1,0,1,0,0,0,1,0,0,14,6
"Paenibacillus_daejeonensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"Paenibacillus_dendritiformis",0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
"Paenibacillus_dongdonensis",3,0,0,0,0,0,0,1,0,1,0,0,7,0,0,7,5,0
"Paenibacillus_endophyticus",0,9,49,65,6,9,3,4,2,8,0,28,3,43,0,32,11,7
"Paenibacillus_frigoriresistens",6,0,7,0,3,5,7,11,1,0,10,0,0,0,0,0,14,18
"Paenibacillus_kobensis",0,0,12,0,3,2,1,1,0,0,0,0,0,0,0,18,0,0
"Paenibacillus_koleovorans",0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,9,10,0
"Paenibacillus_kribbensis",0,0,3,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0
"Paenibacillus_oceanisediminis",0,3,16,19,3,0,9,3,3,7,0,0,3,1,0,4,13,0
"Paenibacillus_panacisoli",7,0,0,4,2,0,2,0,0,0,0,1,0,0,0,11,1,18
"Paenibacillus_pectinilyticus",7,3,13,4,13,2,9,1,5,12,10,11,17,10,18,0,8,18
"Paenibacillus_purispatii",0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,15
"Paenibacillus_sacheonensis",0,1,0,0,5,6,0,3,6,0,0,0,0,0,0,0,0,11
"Paenibacillus_taichungensis",2,0,0,4,0,0,1,0,0,5,0,0,5,4,0,0,5,0
"Paenibacillus_terrae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
"Paenibacillus_turicensis",0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
"Paenibacillus_vulneris",0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"Paenibacillus_wynnii",7,0,0,1,4,0,0,0,0,0,0,8,0,5,0,0,3,0
"Paenisporosarcina_quisquiliarum",0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,15,7,0
"Paludibaculum_fermentans",13,10,8,22,25,6,24,13,15,6,0,23,4,14,2,1,8,0
"Panacagrimonas_perspica",12,7,5,26,9,12,7,23,8,24,7,7,22,12,0,19,10,3
"Pandoraea_thiooxydans",0,2,1,6,1,1,2,2,0,4,1,1,0,2,1,1,5,2
"Pantoea_eucalypti",1,0,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"Parabacteroides_distasonis",3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
"Parachlamydia_acanthamoebae",97,77,97,124,100,30,87,42,23,64,90,22,61,69,134,113,278,164
"Paracoccus_bengalensis",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"Paracoccus_denitrificans",0,7,0,2,0,3,4,0,0,2,6,0,5,0,0,0,0,1
"Paracoccus_koreensis",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Paracoccus_sphaerophysae",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paracoccus_yeei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parafilimonas_terrae",211,35,31,60,139,106,88,79,157,156,95,17,96,117,93,34,71,95
"Paraliobacillus_ryukyuensis",7,0,0,0,5,2,0,0,1,0,0,0,13,3,0,0,0,0
"Parapedobacter_indicus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parapedobacter_pyrenivorans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parapusillimonas_granuli",0,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Parasegetibacter_luojiensis",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0
"Parasegetibacter_terrae",12,29,26,40,14,23,14,11,40,17,38,46,22,25,0,0,0,0
"Parasutterella_secunda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Parvibaculum_lavamentivorans",19,12,20,21,5,25,36,5,4,16,12,30,44,26,21,52,4,0
"Patulibacter_minatonensis",0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Pediococcus_parvulus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pediococcus_stilesii",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Pedobacter_daechungensis",0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"Pedobacter_huanghensis",0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0
"Pedobacter_koreensis",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0
"Pedobacter_kyungheensis",0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pedomicrobium_americanum",18,49,15,19,37,31,25,16,36,22,28,67,88,96,37,12,1,1
"Pedomicrobium_manganicum",46,18,36,31,25,20,26,25,24,41,31,21,50,33,42,38,23,10
"Pelobacter_propionicus",2,0,4,0,0,1,0,0,4,0,172,6,0,0,0,0,0,0
"Pelomonas_puraquae",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Pelosinus_fermentans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Peptoniphilus_gorbachii",6,0,0,0,0,0,0,0,0,0,20,5,0,0,1,1,0,0
"Peredibacter_starrii",21,12,26,81,14,3,29,10,1,5,35,11,6,9,26,118,101,6
"Perlucidibaca_piscinae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Permianibacter_aggregans",0,0,0,0,2,7,2,4,0,1,0,0,0,0,0,0,0,0
"Phaselicystis_flava",78,3,25,2,8,23,7,6,12,12,19,26,11,9,0,0,30,7
"Phenylobacterium_composti",3,0,0,0,0,0,9,0,2,21,0,2,1,8,6,0,0,0
"Phenylobacterium_falsum",0,0,0,0,0,0,10,0,0,0,0,0,19,18,0,0,0,0
"Phenylobacterium_haematophilum",0,0,2,6,0,0,0,1,0,0,12,0,0,2,0,0,0,0
"Phenylobacterium_immobile",0,6,9,3,6,12,6,9,17,7,6,5,5,1,47,8,7,6
"Phenylobacterium_koreense",21,2,27,32,73,49,29,38,50,68,64,80,53,62,33,104,87,10
"Phenylobacterium_lituiforme",80,71,129,185,87,63,68,78,92,103,123,17,104,85,520,173,127,72
"Phenylobacterium_muchangponense",390,298,297,614,594,365,476,419,361,420,572,372,465,528,446,751,569,294
"Phreatobacter_oligotrophus",15,0,6,4,4,4,4,6,6,19,56,17,15,4,47,89,0,25
"Phycicoccus_jejuensis",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phytohabitans_flavus",0,0,0,5,0,0,0,2,0,0,0,0,1,0,0,0,0,0
"Pirellula_staleyi",539,479,1057,538,676,670,625,479,506,691,823,303,561,629,545,181,251,208
"Piscibacillus_halophilus",4,0,9,0,4,7,5,4,4,6,0,0,2,6,0,0,0,0
"Piscinibacter_aquaticus",1,29,51,15,7,13,7,10,12,9,0,2,4,9,10,0,4,0
"Planctomicrobium_piriforme",6,29,53,45,4,1,1,2,3,4,0,9,1,22,78,0,10,1
"Planctopirus_limnophila",35,21,114,32,42,44,45,21,19,29,13,9,34,35,80,23,69,25
"Planifilum_composti",42,0,0,4,29,14,11,8,14,17,9,21,41,37,10,0,11,2
"Planifilum_fimeticola",0,0,0,0,1,1,0,1,0,3,0,0,0,9,0,0,7,0
"Planifilum_fulgidum",36,0,0,0,2,5,7,5,4,6,0,24,30,10,19,0,0,3
"Planktothricoides_raciborskii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Polaromonas_aquatica",1,7,19,58,50,3,47,16,24,14,0,45,32,51,14,9,38,0
"Polyangium_fumosum",0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0
"Polyangium_spumosum",3,0,0,0,1,18,6,3,16,1,0,36,0,2,0,0,0,1
"Polycladomyces_abyssicola",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0
"Polynucleobacter_acidiphobus",0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
"Polynucleobacter_cosmopolitanus",0,0,0,0,0,2,5,0,0,6,0,0,0,0,1,0,5,3
"Pontibacter_populi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Pontibacter_ruber",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Porphyromonas_catoniae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Povalibacter_uvarum",347,205,138,199,378,285,332,216,303,298,178,329,734,532,350,187,171,98
"Prevotella_bivia",1,0,0,0,0,0,0,0,0,0,3,0,1,0,9,0,2,3
"Prevotella_corporis",0,0,0,0,0,0,0,0,0,0,0,1,5,0,3,0,3,0
"Propionibacterium_acnes",0,0,5,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0
"Propionivibrio_pelophilus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prosthecobacter_fluviatilis",0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0
"Prosthecobacter_vanneervenii",9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Prosthecomicrobium_hirschii",0,2,1,0,0,0,0,6,3,1,0,0,0,0,0,0,0,11
"Pseudaminobacter_defluvii",0,1,0,3,0,0,0,0,2,4,0,0,0,1,0,0,0,0
"Pseudochrobactrum_saccharolyticum",0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,8
"Pseudoduganella_violaceinigra",994,495,717,1119,473,445,298,511,782,856,140,537,441,640,350,828,1948,672
"Pseudogulbenkiania_gefcensis",119,110,257,487,42,42,14,55,12,19,73,36,26,70,31,494,467,137
"Pseudolabrys_taiwanensis",1265,741,857,852,1246,915,792,634,955,1074,1219,878,965,1175,1713,756,1119,1375
"Pseudomonas_aestusnigri",0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0
"Pseudomonas_alcaligenes",51,32,134,104,15,19,5,21,40,53,23,195,177,314,4,2,31,9
"Pseudomonas_anguilliseptica",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudomonas_balearica",0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,12
"Pseudomonas_cichorii",0,0,0,0,8,2,14,1,5,7,0,0,5,10,0,0,0,0
"Pseudomonas_composti",39,290,1704,549,88,33,91,46,38,67,64,5,44,58,16,141,321,335
"Pseudomonas_corrugata",116,668,4841,1380,420,58,301,158,75,181,49,673,431,899,90,141,83,78
"Pseudomonas_granadensis",42,185,602,590,387,58,458,230,93,215,71,272,364,386,24,632,602,810
"Pseudomonas_guangdongensis",0,12,66,30,1,0,4,1,0,5,2,41,45,65,18,0,3,0
"Pseudomonas_hibiscicola",16,4,12,11,3,4,1,8,0,2,1,0,6,3,13,81,0,11
"Pseudomonas_hussainii",1,3,2,1,0,1,0,0,0,0,16,11,3,9,14,7,18,5
"Pseudomonas_panipatensis",231,58,109,175,110,68,103,65,88,134,133,226,207,475,107,269,157,160
"Pseudomonas_psychrotolerans",6,0,1,12,0,0,0,0,0,0,0,11,0,3,11,0,9,4
"Pseudomonas_simiae",0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
"Pseudonocardia_ailaonensis",0,0,1,16,5,0,3,1,4,2,0,0,4,0,0,20,0,1
"Pseudonocardia_dioxanivorans",1,0,0,0,0,4,1,1,3,3,0,0,0,0,0,7,6,6
"Pseudonocardia_kujensis",0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,4,0
"Pseudosphingobacterium_domesticum",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Pseudoxanthomonas_indica",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0
"Pseudoxanthomonas_japonensis",0,4,1,4,6,0,0,4,9,5,0,7,1,7,0,0,4,0
"Pseudoxanthomonas_koreensis",0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,1,0,0
"Pseudoxanthomonas_spadix",0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,59,0
"Pseudoxanthomonas_wuyuanensis",0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0
"Pullulanibacillus_naganoensis",0,0,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Pyxidicoccus_fallax",24,1,3,5,6,10,6,8,15,2,23,13,5,7,0,42,39,0
"Ralstonia_pickettii",1045,487,1110,956,450,335,353,366,378,589,2763,2679,684,549,3766,2184,714,1164
"Ramlibacter_henchirensis",5,13,28,43,9,5,20,1,16,3,32,0,3,2,0,24,18,0
"Raoultella_planticola",0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0
"Reyranella_graminifolii",4,0,7,1,4,10,3,10,4,15,0,0,4,3,0,0,1,0
"Reyranella_massiliensis",61,78,64,88,36,43,37,14,79,52,29,83,94,56,102,81,49,63
"Reyranella_soli",61,61,120,103,126,70,125,62,156,160,162,181,235,182,246,80,65,25
"Rheinheimera_aquatica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhizobacter_bergeniae",0,6,16,5,7,21,6,0,4,4,21,7,8,0,10,26,11,0
"Rhizobium_endophyticum",35,49,60,51,15,8,62,12,5,18,0,33,4,31,41,66,6,5
"Rhizobium_laguerreae",115,369,990,478,523,68,455,195,119,378,96,115,50,105,104,199,168,29
"Rhizobium_mesosinicum",2,2,26,2,64,0,16,5,6,14,30,13,0,2,0,0,0,0
