"","KO-OElogFC","KO-OElevel","KO-OEp","KO-WTlogFC","KO-WTlevel","KO-WTp","OE-WTlogFC","OE-WTlevel","OE-WTp","KO","OE","WT","phylum","class","order","family","genus","species"
"ASV_640",1.17735513327558,"nosig",0.0990617024565875,0.320095830276769,"nosig",0.643085336935346,-0.857259302998813,"nosig",0.229888937662889,0.000246163450034163,0.000136108833840586,0.00021907860180623,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned"
"ASV_709",-2.43613338329923,"nosig",0.00450060789018383,-2.28580143610267,"nosig",0.00761440300367238,0.150331947196561,"nosig",0.845018208450704,4.60534023151193e-05,0.000295055754725566,0.000241910213424933,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_748",-2.00911181890368,"nosig",0.0318825678952887,-2.20746335398543,"nosig",0.0185872502618991,-0.198351535081755,"nosig",0.816475182825771,4.16479625273495e-05,0.000203419488502543,0.000204047880160522,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned"
"ASV_2361",-0.86636900705057,"nosig",0.411029962094468,2.16381521233895,"nosig",0.0723606324619545,3.03018421938952,"nosig",0.0114351731763673,5.1678565080871e-05,0.000122603208582344,8.82251618168038e-06,"Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Azohydromonas","Azohydromonas_australica"
"ASV_3",0.216272849363022,"nosig",0.522290927965861,-0.437486681017729,"nosig",0.195929504836194,-0.65375953038075,"nosig",0.053859116381801,0.0218652045640559,0.0234393908384604,0.0312971042805172,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Rhizobacter","Rhizobacter_bergeniae"
"ASV_4",0.749965283033715,"nosig",0.0495128433543617,-0.145537042510129,"nosig",0.701342225913412,-0.895502325543843,"nosig",0.0192624892392132,0.022430340510775,0.0163962260104016,0.0254646446135443,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Rhizobacter","Unassigned"
"ASV_55",-0.256219074126797,"nosig",0.453091450512485,-0.982964303483211,"nosig",0.00407790469107013,-0.726745229356413,"nosig",0.0322886538245008,0.00203678790071045,0.00308112248213176,0.00433926497023226,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Piscinibacter","Piscinibacter_aquaticus"
"ASV_547",-0.0917710456568992,"nosig",0.822948287691127,-0.454901414779535,"nosig",0.256963225776587,-0.363130369122635,"nosig",0.35523563928879,0.000191641806109646,0.000256728046654128,0.000281116735732107,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Piscinibacter","Piscinibacter_aquaticus"
"ASV_136",0.091266988631582,"nosig",0.818348870770489,-0.270269741893529,"nosig",0.49428471172067,-0.361536730525111,"nosig",0.360111870598329,0.000996713300929558,0.00117261804237612,0.00130411452207864,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Unassigned","Unassigned"
"ASV_605",0.0451054083753551,"nosig",0.926842356236124,-0.10569689437272,"nosig",0.82836946440181,-0.150802302748075,"nosig",0.755692803166119,0.000197345157761513,0.000234344296588704,0.000228181438529432,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Unassigned","Unassigned"
"ASV_6",1.69355231324708,"enriched",9.04982699871849e-12,0.991742271205745,"enriched",4.65638583458247e-05,-0.701810042041336,"nosig",0.00399606835881788,0.0258151406481861,0.0099146421359774,0.0137488215161979,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_17",1.35979989365964,"enriched",7.46283165166178e-08,0.587680145198655,"nosig",0.0178622492125327,-0.772119748460984,"nosig",0.00208030378063725,0.011392451151154,0.00540958601060168,0.00790189774212184,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned"
"ASV_39",1.40812331279631,"enriched",9.53962674108941e-07,0.827692271893853,"nosig",0.0033931264197064,-0.580431040902456,"nosig",0.0420184359460679,0.00585910307181636,0.00274660587155744,0.00350054708099876,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_60",1.43518992499839,"enriched",1.0283668271804e-08,0.683296910013601,"nosig",0.00508087385919144,-0.751893014984792,"nosig",0.00271848440477463,0.00380321319466454,0.00175676280921174,0.00252583766801047,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_253",1.47496568510512,"enriched",0.000602109767442623,0.640659889047089,"nosig",0.122230398830874,-0.834305796058029,"nosig",0.0543026393776702,0.000813562122358425,0.000361801741486601,0.000536573086445727,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_192",1.14962859194987,"enriched",0.00205885335103282,0.437011133568817,"nosig",0.228598786506082,-0.712617458381054,"nosig",0.057260255892622,0.00104274956702287,0.000582190163460018,0.000810785805106657,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Unassigned"
"ASV_14",0.537779838716316,"nosig",0.0233900046907055,-0.10223766906175,"nosig",0.664546524259354,-0.640017507778066,"nosig",0.00697926124584717,0.00960931796213696,0.00818473640373764,0.0108398994605095,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_127",0.709634132942425,"nosig",0.0109541566185255,0.055979591826245,"nosig",0.837060273835214,-0.65365454111618,"nosig",0.0190286563739002,0.00132863583390343,0.000993991154861323,0.00132596904636017,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_166",0.512570624116103,"nosig",0.0216710905419854,-0.0689142388061669,"nosig",0.75500107086715,-0.58148486292227,"nosig",0.00906808442268227,0.00397710322643311,0.0034730963393019,0.00440730182697595,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_212",0.46415570558388,"nosig",0.151868779537751,0.0777690915907106,"nosig",0.807153045422408,-0.386386613993169,"nosig",0.232031635874335,0.000708517813272928,0.00063785842491655,0.000731175059165444,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Unassigned","Unassigned"
"ASV_1986",-0.734543510559762,"nosig",0.284786650440618,-0.62020339974827,"nosig",0.373892253418105,0.114340110811493,"nosig",0.858054842431332,4.07410013196557e-05,8.57874830684432e-05,6.69370069332154e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Aquabacterium_commune"
"ASV_2062",0.360693678784317,"nosig",0.579586340622726,0.726948613168821,"nosig",0.288829918996755,0.366254934384504,"nosig",0.601458329306917,6.0029432094389e-05,5.56550834634697e-05,3.58347747572255e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_150",0.484954418322017,"nosig",0.0204475496882939,-0.129347097777917,"nosig",0.518868220119121,-0.614301516099934,"nosig",0.00287279505990036,0.0010361919751053,0.000913467948011652,0.00119496569181095,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_619",0.61385207967814,"nosig",0.15994403012636,0.323222994489813,"nosig",0.450827603475945,-0.290629085188327,"nosig",0.513709356476137,0.000247664817134909,0.00019158932135707,0.000201165069738363,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_1476",-1.37678567012122,"nosig",0.02962320192959,-1.08373845809815,"nosig",0.0960437996906119,0.293047212023072,"nosig",0.601504209453158,4.0911486625331e-05,0.000136207648722388,9.37269135027753e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_973",1.72244695470789,"nosig",0.00884161329632493,0.239066260895264,"nosig",0.685806638416541,-1.48338069381262,"nosig",0.0249618259506343,0.000152020451480407,5.5935846142341e-05,0.000138642713441122,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_2250",1.63843401533485,"enriched",0.000271363643602223,1.17338445838908,"nosig",0.00754183347695618,-0.465049556945772,"nosig",0.312604178294645,0.00077835013144256,0.000291097263545827,0.000347756541300458,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Unassigned","Unassigned"
"ASV_315",0.706532190416259,"nosig",0.096240525558634,0.227562893567467,"nosig",0.584900155445827,-0.478969296848792,"nosig",0.26100997916121,0.000519168776358105,0.000393212735585278,0.000476462642472997,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_2461",-0.672128244085927,"nosig",0.229455390751815,-0.498735094630035,"nosig",0.384312887328626,0.173393149455892,"nosig",0.740927821584696,6.25340223151972e-05,0.000125805095328616,9.3318010028038e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Unassigned","Unassigned"
"ASV_420",0.123309007897805,"nosig",0.782946942087398,0.538635416184737,"nosig",0.239274524050513,0.415326408286932,"nosig",0.36305573856341,0.000346410212156565,0.000402407705152222,0.000259322781265121,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Unassigned","Unassigned"
"ASV_1072",0.705177749729292,"nosig",0.141307418129621,0.585075603301187,"nosig",0.22089889883697,-0.120102146428105,"nosig",0.806358306478191,0.000334159886303438,0.000250430145995247,0.000232028310682256,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Unassigned"
"ASV_446",0.19626664099279,"nosig",0.76933597079232,0.700196519978067,"nosig",0.303621180943842,0.503929878985277,"nosig",0.458313394262623,0.000282433042209391,0.000312585978263189,0.000188185681067504,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Unassigned"
"ASV_1425",0.144816172271455,"nosig",0.822145642195856,0.0876579462934733,"nosig",0.892151886521155,-0.0571582259779814,"nosig",0.928917909948691,5.80796719217069e-05,6.54045030933101e-05,5.8295308158801e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Unassigned","Unassigned"
"ASV_526",-1.10121086526076,"nosig",0.0369270020508781,-0.659202192196324,"nosig",0.217591773979929,0.44200867306444,"nosig",0.382095427750801,0.000157396546299662,0.000424209822348027,0.000274877196511534,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Unassigned"
"ASV_2543",-1.59710315295724,"nosig",0.133599994128936,-0.778694478290478,"nosig",0.490531041761975,0.818408674666767,"nosig",0.405381988634278,9.62757972835732e-06,4.0327363291049e-05,1.74816900628609e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Aquabacterium_parvum"
"ASV_94",1.15435863980333,"nosig",0.093900057553364,0.868587501331129,"nosig",0.204728291759458,-0.285771138472198,"nosig",0.675517654412404,0.00222665061967601,0.00137123874045567,0.00143073372982854,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Unassigned"
"ASV_220",1.29633244401184,"nosig",0.00487912525567984,0.731220435339716,"nosig",0.105111836242028,-0.565112008672127,"nosig",0.221910134408635,0.000872344613849098,0.000459078093648828,0.000570982276939355,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_593",0.759401465435804,"nosig",0.0492282094591293,0.364974087591975,"nosig",0.333441417103071,-0.394427377843828,"nosig",0.314981483496971,0.000395749415956145,0.000287508250104935,0.000322526115040376,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_863",-0.573441263221311,"nosig",0.609295944130404,0.916484476276494,"nosig",0.425723735921593,1.4899257394978,"nosig",0.195179264967203,9.42325577363291e-05,0.000195535940670046,5.82469341927871e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Aquabacterium_parvum"
"ASV_107",0.689694105746098,"enriched",0.000808267720455318,0.560871005596025,"nosig",0.00622395877885182,-0.128823100150074,"nosig",0.540900707849889,0.00176988089850378,0.00135812569736344,0.00126301612875897,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_123",0.8613020496766,"enriched",0.000214426123738768,0.427086008006912,"nosig",0.0607099371094411,-0.434216041669687,"nosig",0.0659521371793889,0.0015066103975663,0.00101723087143195,0.0011656931932516,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Unassigned"
"ASV_600",0.638614857102747,"nosig",0.116899841991364,0.609806531784854,"nosig",0.135957512737674,-0.0288083253178928,"nosig",0.946371165183494,0.000243972190381232,0.000191197826523238,0.00016557543035874,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_1661",5.55263439542235,"enriched",0.000605118908720819,3.65911723728453,"nosig",0.0151543879940735,-1.89351715813782,"nosig",0.131684671323919,0.000151817538748713,0,8.91289428416089e-06,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_1024",-4.35382310824434,"depleted",1.4833393618955e-05,-1.73458719930831,"nosig",0.102732656592109,2.61923590893603,"nosig",0.00230231153240573,1.00304926978013e-05,0.000291863939339859,4.03162291973501e-05,"Proteobacteria","Unassigned","Unassigned","Unassigned","Unassigned","Unassigned"
"ASV_1278",-0.647065031323606,"nosig",0.414435286323957,0.0174191054618029,"nosig",0.983619640849752,0.664484136785409,"nosig",0.399161672325098,6.38340917177379e-05,0.000120391179000143,6.75248852672341e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Aquabacterium_commune"
"ASV_2442",0.463489746517655,"nosig",0.656452062260938,-1.46188668119846,"nosig",0.10854770176005,-1.92537642771611,"nosig",0.0393781354335844,1.75438583962152e-05,1.51628122415039e-05,5.85273931088482e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiales_incertae_sedis","Aquabacterium","Aquabacterium_commune"
"ASV_2856",0.631898174649394,"nosig",0.49858509888852,0.307902275288783,"nosig",0.736053918752725,-0.323995899360611,"nosig",0.732765449478489,2.70213922500462e-05,2.00128189143754e-05,2.24787982222263e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Unassigned","Unassigned","Unassigned"
"ASV_100",0.832261904065975,"nosig",0.204515934971333,1.17180996501753,"nosig",0.0762483628253968,0.339548060951553,"nosig",0.60417081250887,0.00227495531725238,0.00164238282999216,0.00116327590525339,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Hydrogenophaga_intermedia"
"ASV_330",0.416918287467465,"nosig",0.522682298905719,0.661267112792289,"nosig",0.313637666766616,0.244348825324825,"nosig",0.709689117779781,0.000507386290309847,0.000486685306176406,0.000363495026328192,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Unassigned"
"ASV_328",1.05602305145401,"enriched",0.00300165035804048,0.702230557535397,"nosig",0.0451825664126122,-0.353792493918614,"nosig",0.32897516698641,0.000909284250980361,0.000533591244728201,0.000576085954754455,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","Variovorax_guangxiensis"
"ASV_421",-0.834133935912822,"nosig",0.130887205767722,-0.993670881026476,"nosig",0.0719053737178525,-0.159536945113654,"nosig",0.766429737729247,0.000320621546132846,0.000684457978101325,0.000665628578052083,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned"
"ASV_1911",-0.983060267760598,"nosig",0.095309752056256,-0.980976075547508,"nosig",0.0970022526030326,0.00208419221308999,"nosig",0.996991028492533,9.40374151333497e-05,0.000229366660955582,0.000196626483235845,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Unassigned"
"ASV_538",1.48657951318781,"nosig",0.131522343122785,0.345167480198589,"nosig",0.718218753701534,-1.14141203298922,"nosig",0.245016777084734,0.000296273254438584,0.000124929242506349,0.000233566331872244,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax_soli"
"ASV_1062",0.13790413405875,"nosig",0.906064598488031,-2.79995759232578,"nosig",0.0164485114967415,-2.93786172638453,"nosig",0.0119195521686069,3.24885720298316e-05,3.50976492579391e-05,0.000245543510885689,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pseudorhodoferax","Unassigned"
"ASV_2032",-0.806559643753254,"nosig",0.346527727081635,-0.287502806325113,"nosig",0.745890766532588,0.519056837428141,"nosig",0.530877908808058,2.93552219028259e-05,6.03026803450577e-05,3.59312094383949e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pseudorhodoferax","Unassigned"
"ASV_1315",0.391954562337595,"nosig",0.699889599563316,-0.161865527471137,"nosig",0.872432079346786,-0.553820089808732,"nosig",0.585013218274369,9.03415409451544e-05,7.93951637163632e-05,0.000102310960461814,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax_soli"
"ASV_810",-0.812153868699137,"nosig",0.265663722365112,-0.585591191225352,"nosig",0.423785396427477,0.226562677473785,"nosig",0.750739214725931,0.000135987167679377,0.000286106412824298,0.000215584997016346,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Unassigned","Unassigned"
"ASV_287",0.0178293884971875,"nosig",0.969505908368486,0.411086665147828,"nosig",0.384403106238062,0.39325727665064,"nosig",0.403522210974106,0.000517466733723796,0.000646396127691241,0.000411259682873683,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Schlegelella","Schlegelella_aquatica"
"ASV_1280",1.27648436531697,"nosig",0.0335384905237771,0.61967994818813,"nosig",0.272426618888081,-0.656804417128836,"nosig",0.298121622893778,0.000113159353640031,5.60885909828018e-05,7.59539742460696e-05,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Schlegelella","Schlegelella_aquatica"
"ASV_783",0.906656286189713,"nosig",0.0879460002436646,0.546735387767648,"nosig",0.293198545078498,-0.359920898422065,"nosig",0.510505179238307,0.000202111542371159,0.000130162079158731,0.000142595603772976,"Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter","Unassigned"
